event_id,timestamp,user_id,product_id,quantity,price
6321,2025-08-30 22:35:13,7337,7085,2,413.54
6322,2025-08-26 22:13:58,1646,4566,3,1284.37
6323,2025-08-13 04:07:25,9922,19767,2,1716.82
6324,2025-09-06 09:52:21,8602,14882,1,1778.66
6325,2025-08-23 21:21:07,6950,14718,3,384.53
6326,2025-08-30 09:44:26,8073,12525,2,1303.89
6327,2025-08-26 07:00:00,1092,12844,2,180.87
6328,2025-09-06 18:17:05,5869,18473,2,1542.21
6329,2025-08-18 03:17:38,906,15375,1,890.49
6330,2025-08-28 19:42:57,7864,10735,1,1092.1
6331,2025-08-13 19:36:47,5988,5967,1,15.81
6332,2025-08-28 09:24:24,9924,4562,1,780.54
6333,2025-08-14 12:23:58,9753,9855,3,124.71
6334,2025-09-06 13:02:37,9339,1544,2,1725.31
6335,2025-08-23 09:01:02,1152,4403,2,1842.05
6336,2025-09-08 00:22:39,5112,17449,2,567.96
6337,2025-08-22 06:32:39,573,15774,3,1628.59
6338,2025-09-10 12:48:31,1167,6367,3,699.79
6339,2025-08-22 19:13:57,8990,16532,3,1740.43
6340,2025-09-01 17:37:04,7659,3191,2,1829.41
6341,2025-08-24 02:15:56,1786,3270,2,130.89
6342,2025-08-20 12:27:23,7077,110,3,362.14
6343,2025-08-13 19:05:51,3164,716,1,1074.32
6344,2025-08-30 07:23:49,4021,1242,2,660.98
6345,2025-09-03 00:29:38,7119,14120,1,533.6
6346,2025-08-25 14:53:00,8400,6780,2,601.61
6347,2025-08-28 16:20:21,1759,15000,1,545.66
6348,2025-08-16 09:28:03,9568,19098,3,984.47
6349,2025-08-14 14:57:45,3624,3288,1,15.16
6350,2025-09-04 01:56:23,3756,4010,3,502.68
6351,2025-09-04 06:30:21,3700,13446,2,1990.04
6352,2025-09-05 18:01:57,2573,11527,1,1917.84
6353,2025-09-02 16:55:54,7827,18714,3,1548.17
6354,2025-08-30 01:03:55,1363,6014,1,807.66
6355,2025-08-19 08:46:03,418,3885,1,1327.07
6356,2025-08-25 18:41:39,8626,2860,1,1373.39
6357,2025-09-04 09:16:02,9966,10706,3,168.46
6358,2025-08-29 04:37:06,5368,12261,1,1804.54
6359,2025-09-04 13:37:38,3914,1775,1,1334.97
6360,2025-09-01 06:55:52,9856,12874,1,1334.74
6361,2025-08-19 04:44:28,9941,4691,3,1309.72
6362,2025-09-11 10:50:22,5030,6678,3,1876.87
6363,2025-08-13 19:06:32,1186,7548,1,179.37
6364,2025-08-25 17:34:54,2380,11492,3,1235.32
6365,2025-08-19 01:10:51,7850,16160,3,1206.09
6366,2025-08-20 02:46:36,1190,13866,3,728.7
6367,2025-09-10 02:31:33,1092,10769,2,1098.41
6368,2025-09-07 10:35:18,7445,17987,1,574.14
6369,2025-09-02 12:37:48,3123,15584,3,803.19
6370,2025-09-04 06:54:36,3691,6729,3,946.35
6371,2025-09-07 07:56:14,9510,8154,3,546.08
6372,2025-09-01 02:33:31,3321,17312,1,572.87
6373,2025-09-08 21:01:15,8629,13845,1,105.22
6374,2025-09-06 18:16:49,6297,1556,1,583.46
6375,2025-08-26 07:33:48,8775,17766,3,1653.78
6376,2025-08-15 03:52:07,6078,18595,1,1976.62
6377,2025-09-04 22:14:00,3581,16127,2,74.05
6378,2025-08-24 05:22:06,640,17281,2,92.37
6379,2025-08-24 18:51:49,845,15155,1,1675.55
6380,2025-08-20 22:51:26,7290,14213,1,431.43
6381,2025-09-04 16:59:26,5112,16790,1,438.29
6382,2025-08-28 18:25:58,4832,4007,2,334.85
6383,2025-08-28 01:36:52,2854,10435,3,613.13
6384,2025-09-03 15:36:23,5463,13661,1,1258.0
6385,2025-08-21 02:09:20,4611,9573,1,1342.28
6386,2025-09-01 04:34:21,9433,11016,2,494.56
6387,2025-08-19 23:38:04,772,2635,2,226.53
6388,2025-08-16 13:36:40,8654,8721,1,1676.53
6389,2025-09-01 01:09:51,4530,15061,3,1532.78
6390,2025-09-08 21:02:29,1021,4869,3,605.75
6391,2025-09-01 05:44:17,1064,408,3,1836.77
6392,2025-09-10 20:39:32,784,3712,2,724.2
6393,2025-08-14 14:41:54,8181,4120,1,1198.82
6394,2025-08-22 06:22:22,1094,2277,2,179.83
6395,2025-09-11 05:46:58,674,11264,2,1268.23
6396,2025-08-31 11:16:25,8791,9468,3,1328.8
6397,2025-09-02 10:41:20,5664,5237,2,1772.94
6398,2025-09-07 15:18:31,5423,3250,3,115.7
6399,2025-08-18 02:51:04,6753,18252,3,1815.1
6400,2025-08-18 03:03:06,6777,8154,3,546.08
6401,2025-08-18 09:03:34,4159,15441,2,1665.58
6402,2025-08-24 00:54:18,3080,5706,3,675.95
6403,2025-09-02 18:37:43,8708,1216,2,442.16
6404,2025-09-02 09:37:13,2809,14233,1,405.08
6405,2025-08-27 22:32:59,1080,15797,1,1241.72
6406,2025-09-09 05:04:05,9796,6377,2,808.03
6407,2025-09-07 05:51:21,7354,14949,3,1368.65
6408,2025-09-03 10:49:22,8594,16850,3,890.75
6409,2025-09-04 19:37:51,4193,3933,3,390.48
6410,2025-08-18 15:05:47,9756,13743,3,1290.42
6411,2025-08-28 19:18:06,2794,1340,2,451.71
6412,2025-09-04 16:24:42,7922,6400,1,151.69
6413,2025-09-11 15:22:46,2767,4637,2,1667.54
6414,2025-09-02 06:17:23,3253,14661,2,1287.3
6415,2025-08-16 16:04:37,6734,6522,1,938.11
6416,2025-08-31 03:51:08,1263,724,3,1033.49
6417,2025-09-11 00:58:20,1002,13856,2,1259.82
6418,2025-08-29 19:56:52,435,10993,1,429.36
6419,2025-08-25 14:59:31,9015,11208,3,821.69
6420,2025-08-21 05:08:18,4975,5524,3,319.79
6421,2025-08-30 07:19:04,3293,2292,2,684.14
6422,2025-08-21 05:52:40,2905,6807,2,135.0
6423,2025-08-16 10:54:51,8023,19637,2,1762.16
6424,2025-09-01 12:33:29,5993,9829,1,1645.68
6425,2025-08-23 14:16:45,7090,14895,2,996.94
6426,2025-09-09 04:00:59,5198,7421,3,1901.2
6427,2025-09-07 12:57:56,7146,175,1,1954.68
6428,2025-08-20 17:42:51,8118,14899,1,1990.88
6429,2025-08-16 23:49:49,6121,18357,1,1817.96
6430,2025-08-16 05:51:50,873,16071,3,1760.38
6431,2025-09-01 09:39:13,247,13640,1,1658.02
6432,2025-08-15 16:04:42,762,9108,1,1787.66
6433,2025-09-01 20:11:47,4508,12847,3,891.4
6434,2025-08-19 12:41:03,6850,6151,1,1739.78
6435,2025-08-31 02:43:57,7620,4106,3,1087.4
6436,2025-09-08 08:52:01,6842,5994,3,1204.46
6437,2025-08-24 00:05:33,6867,17669,1,1216.66
6438,2025-08-23 05:11:16,7326,19870,3,1001.68
6439,2025-09-09 19:49:55,5436,11174,1,709.59
6440,2025-08-30 22:03:11,5511,17970,1,1463.14
6441,2025-09-01 11:58:35,3950,9289,3,1445.58
6442,2025-08-19 22:58:44,5270,11154,3,540.57
6443,2025-08-14 16:00:04,6225,18599,1,168.62
6444,2025-08-30 18:04:48,601,12779,3,1295.96
6445,2025-08-29 20:33:50,5886,4894,1,895.41
6446,2025-08-18 23:53:21,1733,18913,1,1415.04
6447,2025-08-17 14:29:05,1102,1478,1,920.36
6448,2025-09-09 21:59:17,8100,19347,1,1122.91
6449,2025-08-15 13:17:39,6126,816,1,930.44
6450,2025-08-17 10:36:51,9606,5327,3,1293.53
6451,2025-09-07 17:52:14,2541,15126,3,819.53
6452,2025-08-20 08:25:30,4083,12688,3,824.59
6453,2025-08-19 03:42:34,9637,17153,2,1185.4
6454,2025-08-27 08:28:36,869,760,1,774.18
6455,2025-09-05 01:59:35,5765,1748,3,894.76
6456,2025-08-23 16:39:12,4053,2254,1,216.05
6457,2025-08-23 08:38:46,7009,18807,3,348.7
6458,2025-08-13 11:24:28,7334,8935,1,1584.49
6459,2025-09-09 03:47:47,6508,17317,3,106.17
6460,2025-09-04 09:39:00,7277,18080,2,1172.35
6461,2025-08-23 10:20:12,698,3658,1,1427.74
6462,2025-08-31 10:58:59,4978,9839,3,168.19
6463,2025-08-17 22:41:29,333,9529,1,734.12
6464,2025-08-19 01:25:33,714,15509,2,526.13
6465,2025-08-21 01:13:47,8108,1873,3,74.26
6466,2025-08-30 05:47:31,1775,4343,2,1467.36
6467,2025-09-11 13:44:03,8114,4154,1,1748.93
6468,2025-08-24 15:10:33,2374,16728,1,606.6
6469,2025-09-03 09:19:11,2937,19964,2,1912.11
6470,2025-08-19 20:46:19,7279,4395,3,1042.69
6471,2025-08-20 15:29:58,2567,15533,1,1210.34
6472,2025-08-17 05:31:50,2435,15598,2,1055.57
6473,2025-08-19 18:47:23,9931,6829,1,1346.0
6474,2025-08-16 11:28:47,5655,19334,3,1030.18
6475,2025-08-27 06:13:43,7551,16972,3,816.45
6476,2025-08-21 03:47:16,7115,17218,3,1992.31
6477,2025-08-23 10:41:36,7820,8310,3,963.16
6478,2025-09-05 16:55:12,5157,1044,1,1692.78
6479,2025-09-04 09:59:45,1731,13584,2,1853.43
6480,2025-09-06 20:40:39,7987,17667,1,1438.44
6481,2025-08-22 19:07:09,5694,16992,2,553.3
6482,2025-09-06 23:51:16,2440,10954,1,1511.21
6483,2025-08-22 02:40:16,994,403,3,1234.12
6484,2025-09-06 13:13:44,7960,6552,1,746.74
6485,2025-09-08 17:51:03,3798,4402,1,309.77
6486,2025-09-07 02:38:27,6013,9478,3,1924.71
6487,2025-09-09 20:43:34,4365,19836,1,1664.5
6488,2025-08-29 12:58:12,2287,1510,3,1022.25
6489,2025-09-07 10:52:50,7023,15630,3,867.98
6490,2025-08-18 12:02:45,3473,19427,3,127.26
6491,2025-09-11 07:28:59,1373,11040,3,850.64
6492,2025-09-07 01:01:59,5883,9152,3,1825.21
6493,2025-09-08 23:32:34,5465,5338,1,1966.61
6494,2025-09-07 03:05:19,7044,10244,3,222.3
6495,2025-09-05 07:25:00,819,12705,3,1790.32
6496,2025-09-09 11:00:15,7114,3897,1,241.99
6497,2025-09-05 10:25:54,8022,7727,3,1749.58
6498,2025-08-22 02:00:13,2912,929,2,592.51
6499,2025-08-22 14:45:41,8667,14181,3,1564.22
6500,2025-08-25 07:25:16,5832,11645,2,1898.56
6501,2025-09-06 20:34:02,3469,5051,3,986.54
6502,2025-08-22 10:38:15,1560,13045,2,1234.97
6503,2025-09-10 10:59:35,8306,12039,3,1282.13
6504,2025-08-21 12:24:55,9273,12038,1,1858.6
6505,2025-08-13 23:57:56,7664,8444,3,1907.62
6506,2025-09-03 03:15:27,3022,11107,1,406.97
6507,2025-08-21 09:58:35,9421,2629,3,338.15
6508,2025-08-27 20:31:32,5345,7810,1,215.4
6509,2025-09-03 13:51:50,5882,16021,2,1170.33
6510,2025-09-11 04:17:24,9013,7818,3,1047.7
6511,2025-08-30 05:30:46,3530,9287,3,1859.2
6512,2025-08-18 09:59:21,8049,15348,1,246.63
6513,2025-08-29 07:32:33,3898,19452,2,668.41
6514,2025-09-07 07:24:09,4690,8367,2,1573.45
6515,2025-08-20 20:12:14,988,8085,1,572.36
6516,2025-08-15 10:41:45,9848,5430,2,1837.01
6517,2025-09-11 04:39:44,4158,14179,2,701.81
6518,2025-09-04 14:49:35,4664,4894,3,895.41
6519,2025-09-02 05:58:18,2073,4701,2,1312.54
6520,2025-08-27 05:20:31,2911,4351,2,1508.61
6521,2025-08-14 23:05:10,4890,4020,3,1811.94
6522,2025-09-03 11:48:53,3615,10869,1,451.49
6523,2025-08-29 10:35:24,8667,10585,2,1087.54
6524,2025-09-06 15:54:44,8198,14011,1,398.34
6525,2025-09-08 17:41:54,8382,11689,1,1234.01
6526,2025-09-05 13:20:38,9570,5657,2,1768.05
6527,2025-08-16 13:36:31,9669,8933,3,1988.11
6528,2025-08-28 07:41:57,9566,15538,1,1901.75
6529,2025-08-22 06:55:04,695,19076,2,1706.88
6530,2025-08-22 04:10:17,2187,11440,3,1811.65
6531,2025-08-18 18:20:30,6902,8060,2,1758.23
6532,2025-08-16 08:22:07,193,14485,3,312.59
6533,2025-08-27 21:49:27,8498,13368,3,1352.28
6534,2025-08-23 15:34:36,8365,6529,1,1090.38
6535,2025-08-13 17:40:06,4626,11574,1,831.3
6536,2025-09-09 01:22:21,5935,8250,1,303.74
6537,2025-09-09 14:57:41,761,1563,3,372.94
6538,2025-09-07 23:39:01,7480,6913,3,383.82
6539,2025-09-02 23:37:03,1026,1389,3,383.73
6540,2025-09-06 17:08:49,1654,1539,3,313.54
6541,2025-09-11 01:22:23,4118,14555,2,570.72
6542,2025-09-09 00:45:06,6421,3505,2,984.94
6543,2025-09-03 18:33:49,3086,17842,1,1643.29
6544,2025-08-13 21:44:37,8405,16925,3,95.87
6545,2025-08-13 21:14:30,6666,16430,3,1094.57
6546,2025-08-22 20:48:04,8582,10557,1,827.44
6547,2025-09-07 09:10:34,2797,19107,3,1496.94
6548,2025-08-15 12:47:38,8953,15222,1,148.68
6549,2025-08-18 00:40:10,7574,1118,1,1442.07
6550,2025-09-07 10:02:24,2957,19176,1,1591.83
6551,2025-08-24 23:24:57,6896,4527,3,1496.02
6552,2025-08-25 16:48:17,474,15949,1,1304.91
6553,2025-08-30 22:11:15,7157,13732,1,165.94
6554,2025-08-26 23:07:28,4032,11714,3,1917.44
6555,2025-09-09 15:45:40,2108,16787,1,1631.48
6556,2025-08-14 23:55:55,1451,2378,2,1896.11
6557,2025-08-13 21:55:21,1533,5596,1,1398.32
6558,2025-08-14 08:24:04,5422,633,3,464.86
6559,2025-09-09 15:20:03,56,11767,2,99.42
6560,2025-09-04 07:41:12,4595,3309,3,686.87
6561,2025-08-27 04:23:49,2753,19047,3,901.51
6562,2025-08-20 22:35:44,6981,13624,1,1124.22
6563,2025-08-29 19:20:45,639,12328,3,361.45
6564,2025-08-15 04:34:07,8348,4483,3,80.56
6565,2025-08-26 06:07:56,2719,1704,1,1145.17
6566,2025-08-25 05:35:50,4189,5453,2,1426.67
6567,2025-09-02 02:42:42,2901,10074,3,38.72
6568,2025-08-15 09:38:22,6688,3850,2,1256.94
6569,2025-08-12 18:01:23,329,3254,2,1514.61
6570,2025-08-28 20:24:47,8106,1519,2,1428.33
6571,2025-08-19 06:15:23,5778,1066,3,1306.36
6572,2025-09-05 02:49:07,9621,11445,3,235.25
6573,2025-08-19 20:19:20,4795,12110,2,1477.28
6574,2025-08-29 13:27:04,2670,1683,2,223.46
6575,2025-08-29 04:53:15,8173,16083,2,252.32
6576,2025-08-19 14:41:35,5121,4088,1,1514.46
6577,2025-08-17 15:58:19,831,18543,3,1735.19
6578,2025-08-27 18:00:39,1946,12300,2,789.94
6579,2025-08-20 01:05:04,4896,10429,1,767.15
6580,2025-08-18 19:09:09,7496,5933,3,982.63
6581,2025-09-02 03:00:57,9803,9914,3,1356.16
6582,2025-08-25 19:46:36,2635,16989,1,1457.97
6583,2025-09-05 03:29:00,8894,7337,1,1330.86
6584,2025-08-17 03:55:47,3921,2299,1,1489.62
6585,2025-08-17 04:54:17,5568,19516,3,1287.33
6586,2025-08-27 13:47:57,7041,4950,2,154.88
6587,2025-09-03 05:39:05,7788,14618,2,995.51
6588,2025-08-24 10:27:13,4297,5013,3,668.59
6589,2025-08-12 22:19:03,4599,4831,3,1229.2
6590,2025-08-20 08:40:18,3708,3021,2,411.02
6591,2025-08-31 02:57:37,7122,19223,1,1831.73
6592,2025-09-08 13:06:53,7155,5596,1,1398.32
6593,2025-08-27 23:13:08,2562,16127,3,74.05
6594,2025-09-06 19:07:23,7301,224,1,77.05
6595,2025-09-02 11:52:56,8799,6237,1,1437.8
6596,2025-08-25 01:09:20,4707,5332,2,1010.66
6597,2025-08-30 19:39:22,7588,8979,3,81.98
6598,2025-09-11 07:08:39,4731,5538,2,1071.37
6599,2025-08-27 11:37:56,1382,200,1,297.21
6600,2025-09-05 21:17:27,8237,6248,1,442.31
6601,2025-09-09 07:50:00,5811,8238,1,987.58
6602,2025-09-02 02:39:37,7164,12639,1,995.59
6603,2025-08-17 01:58:55,4467,4405,3,1946.25
6604,2025-08-14 12:24:37,7243,17087,1,353.31
6605,2025-08-26 09:20:09,7494,16460,3,1025.47
6606,2025-09-09 19:13:26,5825,10807,1,593.81
6607,2025-08-19 23:11:50,5629,15048,3,332.53
6608,2025-08-28 18:18:50,9869,14591,2,1202.73
6609,2025-08-29 13:35:15,7491,6109,1,910.22
6610,2025-08-24 13:39:31,4410,9616,2,1039.14
6611,2025-08-30 19:57:03,1873,7586,3,1828.11
6612,2025-08-17 17:27:49,3614,15198,2,1828.81
6613,2025-08-24 13:43:28,7967,15369,1,768.27
6614,2025-08-27 06:05:35,992,11743,1,305.33
6615,2025-08-19 10:06:15,9276,2437,2,429.07
6616,2025-09-04 15:20:41,5561,15469,1,182.24
6617,2025-09-05 01:06:45,852,8263,3,125.65
6618,2025-08-16 05:28:42,5615,18862,2,1216.99
6619,2025-08-15 12:26:10,3080,5818,3,1922.88
6620,2025-08-13 10:39:46,4557,549,3,690.29
6621,2025-08-25 10:10:32,5634,5272,3,380.12
6622,2025-08-28 08:01:03,9372,6257,2,1008.62
6623,2025-08-31 11:09:12,4530,1614,1,95.63
6624,2025-08-26 22:53:15,3591,2110,3,340.54
6625,2025-08-22 01:15:50,5302,14224,1,1514.77
6626,2025-08-20 05:40:15,5659,12260,3,1183.01
6627,2025-09-03 07:44:31,6031,7864,1,1530.33
6628,2025-09-10 03:06:37,9125,19070,2,1131.81
6629,2025-08-14 17:32:37,838,11861,3,1168.16
6630,2025-08-13 17:00:31,2005,10000,1,1811.12
6631,2025-09-06 20:20:47,6809,19318,1,420.04
6632,2025-08-28 04:10:21,6852,10947,2,119.12
6633,2025-08-17 16:17:32,3743,4868,3,1155.9
6634,2025-08-16 05:48:25,6359,2943,1,1571.06
6635,2025-08-25 09:57:19,3501,14315,2,24.66
6636,2025-08-24 11:04:40,5237,2688,3,1203.56
6637,2025-08-17 22:42:23,6173,2604,2,1532.86
6638,2025-09-07 16:10:26,2596,15283,1,1498.87
6639,2025-09-02 10:32:10,3259,6918,3,1615.81
6640,2025-09-05 07:57:28,8229,7884,1,1385.67
6641,2025-08-23 04:19:13,4303,12317,2,1788.21
6642,2025-08-21 13:46:23,1460,9603,2,507.95
6643,2025-08-14 22:23:27,2693,10041,1,790.11
6644,2025-09-02 10:27:37,4938,15589,2,809.95
6645,2025-08-24 23:30:49,8135,13666,3,442.19
6646,2025-09-08 06:23:46,2982,17889,3,1506.47
6647,2025-08-26 01:44:51,1883,6459,1,24.53
6648,2025-08-26 18:48:42,6366,6527,2,1800.59
6649,2025-08-15 19:24:58,9742,11265,2,1291.35
6650,2025-09-05 08:21:05,5566,13283,3,1043.38
6651,2025-08-27 04:14:10,3176,10690,2,1601.27
6652,2025-08-16 20:59:44,5884,9774,3,741.37
6653,2025-08-24 08:00:10,6751,16264,1,1597.33
6654,2025-09-05 21:47:37,5515,311,3,1960.54
6655,2025-08-21 22:19:06,2079,2898,3,1664.26
6656,2025-08-30 10:57:03,4427,13143,2,27.61
6657,2025-08-26 13:03:49,7656,3158,3,1272.47
6658,2025-08-26 16:19:03,869,1823,2,783.35
6659,2025-09-05 02:58:43,8906,10746,2,1725.12
6660,2025-08-20 21:50:27,650,9401,1,580.14
6661,2025-09-03 06:11:16,4897,5034,3,984.94
6662,2025-09-09 01:43:57,5666,19136,1,485.25
6663,2025-08-20 07:17:16,5518,3306,2,1869.79
6664,2025-08-27 17:31:46,4906,7696,3,428.49
6665,2025-08-28 02:19:12,6362,14495,1,1772.67
6666,2025-08-25 09:12:25,7922,12974,1,1389.37
6667,2025-08-21 00:14:53,7771,17829,2,875.48
6668,2025-08-24 17:45:19,1639,4136,3,413.16
6669,2025-08-23 07:36:54,7686,17071,2,1484.81
6670,2025-08-26 09:33:12,8422,17394,1,1682.97
6671,2025-08-19 09:35:17,9715,763,3,1266.53
6672,2025-08-27 09:17:12,4606,14077,1,1488.38
6673,2025-09-07 00:00:49,2367,11648,2,20.79
6674,2025-08-12 21:16:57,6835,7443,1,716.59
6675,2025-09-03 13:34:58,7310,4215,2,570.26
6676,2025-09-07 21:33:07,5773,6618,3,106.94
6677,2025-08-16 22:33:55,9685,9871,3,1827.85
6678,2025-08-18 07:31:05,8215,19249,3,179.79
6679,2025-08-27 18:17:12,1820,18626,2,1319.1
6680,2025-09-06 16:11:20,2212,238,2,1143.0
6681,2025-08-22 09:27:27,7360,13818,1,1223.79
6682,2025-09-10 05:30:25,8942,17650,3,410.52
6683,2025-08-25 04:43:10,9144,12688,1,824.59
6684,2025-09-06 09:43:12,7376,7531,1,1599.25
6685,2025-08-21 21:15:02,8766,760,1,774.18
6686,2025-08-23 08:33:50,2437,3284,1,1108.8
6687,2025-08-28 13:19:27,1284,11312,1,1629.48
6688,2025-08-29 04:18:05,4025,13534,1,1567.46
6689,2025-09-02 15:46:51,1714,13833,1,1900.15
6690,2025-08-27 17:51:45,677,13034,2,94.0
6691,2025-08-22 21:13:47,3780,15243,2,464.11
6692,2025-08-29 12:46:10,1021,13334,2,969.21
6693,2025-09-04 09:09:38,3346,16837,2,924.65
6694,2025-09-08 21:31:41,8832,5301,2,1455.76
6695,2025-08-31 10:34:51,7973,6478,3,54.46
6696,2025-09-07 16:06:26,7398,934,1,521.74
6697,2025-09-06 22:57:52,95,18959,1,883.26
6698,2025-08-21 09:07:57,6432,18647,1,1059.38
6699,2025-08-28 05:26:58,9248,8997,1,1982.18
6700,2025-08-16 22:39:47,5396,11834,1,1818.94
6701,2025-08-25 08:24:34,5221,14494,2,118.09
6702,2025-08-27 19:20:04,7019,4562,1,780.54
6703,2025-09-03 12:07:13,5188,9010,2,654.42
6704,2025-08-19 16:20:01,7673,3208,2,1598.89
6705,2025-08-26 01:47:27,994,10468,3,473.74
6706,2025-08-19 11:08:10,9322,5820,3,1386.92
6707,2025-09-05 15:32:56,1252,4365,2,1770.33
6708,2025-09-03 08:06:23,1816,17140,2,776.09
6709,2025-09-06 18:11:22,6086,15016,2,731.68
6710,2025-08-13 23:23:49,2824,9428,1,116.29
6711,2025-08-20 03:20:25,349,3643,3,1544.89
6712,2025-08-20 23:37:21,7155,6569,1,1337.09
6713,2025-09-05 19:15:50,2795,600,2,867.29
6714,2025-08-29 03:42:26,4539,14872,1,1199.27
6715,2025-09-09 11:24:54,9212,13528,1,1410.14
6716,2025-08-23 03:19:59,7170,276,2,1142.52
6717,2025-08-26 10:05:31,4015,6770,2,1730.19
6718,2025-08-29 07:39:02,8193,11931,3,1975.63
6719,2025-09-04 06:45:34,8543,8394,1,880.31
6720,2025-08-14 03:17:54,1320,7013,1,1040.52
6721,2025-09-07 07:11:59,4094,16800,2,338.33
6722,2025-09-03 00:21:23,541,1223,3,1151.31
6723,2025-08-17 09:22:52,2933,13986,2,1575.9
6724,2025-08-28 04:05:37,7424,4945,2,277.7
6725,2025-08-24 19:42:47,5860,14704,3,1138.44
6726,2025-09-08 08:48:22,2351,14738,2,53.94
6727,2025-09-10 12:49:06,9061,10184,1,116.4
6728,2025-08-15 07:19:54,9632,5719,1,332.69
6729,2025-08-26 00:37:53,1586,18950,2,1867.75
6730,2025-09-05 13:31:56,3306,4583,3,16.01
6731,2025-09-07 02:28:29,8198,8234,3,663.78
6732,2025-08-16 06:16:12,8971,13512,2,115.49
6733,2025-08-26 12:48:51,8305,671,3,492.14
6734,2025-08-17 19:57:23,5420,14521,3,866.46
6735,2025-08-28 06:08:22,4040,11347,2,1476.85
6736,2025-08-13 20:45:07,2854,5832,2,1257.2
6737,2025-08-13 13:31:02,9719,4751,3,1625.22
6738,2025-08-20 08:45:17,8145,5813,3,1580.48
6739,2025-09-01 20:49:14,105,20000,3,705.88
6740,2025-09-02 22:02:38,4468,11875,2,1718.59
6741,2025-08-21 02:52:09,9613,4404,1,1534.37
6742,2025-09-10 10:46:40,4904,9162,1,1539.37
6743,2025-08-28 17:42:34,521,14510,2,1807.63
6744,2025-09-01 15:59:20,4931,19227,3,594.48
6745,2025-08-31 14:36:49,7485,2715,1,537.61
6746,2025-08-13 00:49:22,1355,3534,3,1900.69
6747,2025-08-19 15:11:59,266,5384,3,1677.44
6748,2025-08-22 00:11:34,1987,831,1,717.13
6749,2025-08-22 17:44:22,2289,2850,1,1968.11
6750,2025-08-22 09:05:01,352,10791,2,447.52
6751,2025-08-14 22:15:07,2040,1406,1,50.37
6752,2025-08-17 12:10:59,7255,10750,3,393.55
6753,2025-08-14 23:11:04,8846,6940,2,1544.64
6754,2025-08-31 02:21:34,7938,6598,3,558.83
6755,2025-08-20 06:32:11,1321,11740,3,798.05
6756,2025-08-31 02:20:45,4571,4741,1,613.64
6757,2025-08-22 11:54:36,6753,19679,3,776.72
6758,2025-08-24 03:56:35,7264,5820,1,1386.92
6759,2025-09-04 21:20:38,627,18627,2,819.18
6760,2025-09-01 20:03:16,5606,7268,3,1420.72
6761,2025-09-05 19:37:37,6283,306,3,832.86
6762,2025-09-02 09:29:18,1941,18542,2,141.45
6763,2025-08-18 01:10:57,2831,14637,2,1703.52
6764,2025-08-19 22:23:39,4488,4865,3,1689.72
6765,2025-08-24 01:45:58,8865,5085,1,1439.5
6766,2025-09-07 09:00:22,3648,10575,1,1845.17
6767,2025-08-21 14:54:42,9659,9366,2,1316.38
6768,2025-09-02 09:35:07,5311,12594,2,152.18
6769,2025-09-04 01:43:37,452,5499,2,1376.9
6770,2025-09-02 21:55:53,4247,15480,1,429.59
6771,2025-09-01 11:17:46,9220,9699,1,300.93
6772,2025-08-16 14:24:34,1517,14352,3,1860.14
6773,2025-08-25 23:45:06,9330,6689,1,1991.79
6774,2025-08-18 08:24:34,8896,12491,2,1292.11
6775,2025-09-04 07:30:28,7893,8580,2,11.06
6776,2025-08-21 06:15:27,4508,668,1,709.32
6777,2025-09-09 23:21:54,4416,8870,1,1794.3
6778,2025-09-05 20:35:42,9815,18023,2,1721.44
6779,2025-08-18 02:35:08,6788,5834,1,285.14
6780,2025-09-09 21:22:49,4670,16526,1,1397.23
6781,2025-08-21 19:39:08,4580,7890,1,540.77
6782,2025-08-22 03:13:01,9707,15279,1,1488.25
6783,2025-09-02 12:54:56,744,1556,3,583.46
6784,2025-08-28 05:49:36,3850,7869,2,1131.96
6785,2025-09-09 21:40:43,578,9942,1,969.15
6786,2025-08-23 00:02:43,4469,8535,2,264.51
6787,2025-08-22 18:19:13,3317,1557,1,1266.3
6788,2025-08-24 19:51:46,1774,16205,1,124.99
6789,2025-08-24 19:35:59,6506,19410,3,974.78
6790,2025-09-09 04:45:02,6817,8237,3,151.0
6791,2025-08-28 19:24:08,761,2015,2,1794.33
6792,2025-08-30 16:34:55,7704,13655,2,880.33
6793,2025-08-26 01:11:04,7544,15774,1,1628.59
6794,2025-08-27 03:20:21,9022,4834,2,1235.24
6795,2025-08-21 17:32:22,7759,16320,3,1203.41
6796,2025-08-25 06:17:27,247,10661,3,582.66
6797,2025-08-24 00:42:16,8531,6433,3,1635.13
6798,2025-09-09 08:42:31,3557,6254,1,686.68
6799,2025-08-26 05:37:22,7090,7121,2,429.16
6800,2025-08-13 13:52:37,8119,17986,1,1332.46
6801,2025-08-15 12:41:11,3603,989,2,1408.94
6802,2025-09-09 18:57:07,2279,19979,1,221.57
6803,2025-08-22 19:40:18,802,16798,1,910.33
6804,2025-09-01 01:36:38,2118,5114,1,1131.26
6805,2025-09-10 03:08:06,5010,14953,2,833.04
6806,2025-09-06 09:30:51,4339,5895,3,868.92
6807,2025-09-02 22:19:51,1333,3096,2,1298.69
6808,2025-08-13 19:27:34,1790,12463,2,999.34
6809,2025-08-23 05:59:58,9274,19123,2,1774.08
6810,2025-08-13 01:27:03,5142,2296,3,1667.39
6811,2025-09-01 05:10:21,6545,1027,1,1337.09
6812,2025-08-13 14:20:02,290,2054,2,139.08
