order_item_id,order_id,product_id,quantity,price,item_total
14183,4057,16616,2,281.01,562.02
14184,4057,19950,2,490.53,981.06
14185,4057,13597,3,1404.72,4214.16
14186,4057,8476,1,1810.88,1810.88
14187,4058,922,3,355.93,1067.79
14188,4058,14946,2,1529.72,3059.44
14189,4058,19394,3,1461.49,4384.47
14190,4058,14229,3,1042.83,3128.49
14191,4059,12914,1,66.6,66.6
14192,4059,17491,3,973.86,2921.58
14193,4059,8099,1,1489.02,1489.02
14194,4059,8100,2,596.11,1192.22
14195,4060,11196,1,1988.17,1988.17
14196,4060,15535,2,1118.59,2237.18
14197,4061,1014,3,195.4,586.2
14198,4061,15554,3,569.61,1708.83
14199,4061,18214,1,34.0,34.0
14200,4061,16018,3,699.95,2099.8500000000004
14201,4061,14213,1,591.15,591.15
14202,4062,10081,1,286.14,286.14
14203,4062,6099,1,410.9,410.9
14204,4062,14154,3,1671.31,5013.93
14205,4063,2950,1,1521.43,1521.43
14206,4063,16648,3,1387.18,4161.54
14207,4064,2316,1,12.7,12.7
14208,4064,861,2,144.21,288.42
14209,4064,8858,2,455.22,910.44
14210,4065,18783,2,1012.63,2025.26
14211,4065,12078,1,861.44,861.44
14212,4065,7263,3,1846.82,5540.46
14213,4065,12286,3,1501.76,4505.28
14214,4065,5978,1,1389.15,1389.15
14215,4066,11000,2,648.67,1297.34
14216,4066,18957,3,650.48,1951.44
14217,4067,12435,1,713.51,713.51
14218,4067,16823,3,1035.0,3105.0
14219,4067,17549,2,1949.6,3899.2
14220,4067,12224,1,993.53,993.53
14221,4067,12684,1,93.48,93.48
14222,4068,8451,3,876.7,2630.1000000000004
14223,4068,19727,1,669.54,669.54
14224,4068,6844,2,426.29,852.58
14225,4068,11281,3,1977.49,5932.47
14226,4068,3791,2,1490.66,2981.32
14227,4069,10695,2,1005.5,2011.0
14228,4069,12761,3,759.36,2278.08
14229,4069,19881,1,476.06,476.06
14230,4070,2138,2,1526.81,3053.62
14231,4070,18403,2,1690.55,3381.1
14232,4070,3203,3,699.8,2099.3999999999996
14233,4070,1693,1,55.7,55.7
14234,4070,14696,3,1051.84,3155.5199999999995
14235,4071,16212,1,398.76,398.76
14236,4071,12199,3,991.01,2973.0299999999997
14237,4071,6803,1,506.16,506.16
14238,4071,13888,3,1006.47,3019.41
14239,4071,17887,3,1066.3,3198.8999999999996
14240,4072,19974,3,876.87,2630.61
14241,4072,6702,1,95.91,95.91
14242,4072,3152,3,849.0,2547.0
14243,4072,4250,2,455.63,911.26
14244,4073,1179,2,1824.59,3649.18
14245,4073,5868,3,1976.72,5930.16
14246,4073,9664,2,1779.17,3558.34
14247,4074,18048,2,890.21,1780.42
14248,4074,3085,1,1854.36,1854.36
14249,4074,5102,3,1966.65,5899.950000000001
14250,4074,13851,1,1850.72,1850.72
14251,4075,14290,2,966.41,1932.82
14252,4075,16548,2,417.94,835.88
14253,4076,46,1,818.23,818.23
14254,4076,148,3,1428.75,4286.25
14255,4076,18363,2,1301.6,2603.2
14256,4077,341,1,401.09,401.09
14257,4077,3333,2,535.89,1071.78
14258,4077,10464,1,1621.53,1621.53
14259,4078,18460,3,1460.32,4380.96
14260,4078,5343,3,385.52,1156.56
14261,4078,14882,2,1416.68,2833.36
14262,4078,854,1,366.79,366.79
14263,4079,873,1,630.11,630.11
14264,4079,5497,3,1407.55,4222.65
14265,4080,18605,1,738.54,738.54
14266,4080,4518,1,369.62,369.62
14267,4081,13008,3,1015.53,3046.59
14268,4081,14257,2,1791.79,3583.58
14269,4081,6298,3,1674.85,5024.549999999999
14270,4081,3048,2,776.7,1553.4
14271,4082,11134,1,43.79,43.79
14272,4082,17574,3,1403.31,4209.93
14273,4082,9964,3,704.68,2114.04
14274,4082,3647,2,292.94,585.88
14275,4082,10341,3,1585.89,4757.67
14276,4083,2015,3,1959.18,5877.54
14277,4083,13056,3,654.31,1962.9299999999998
14278,4083,13796,1,254.55,254.55
14279,4083,11920,2,1406.83,2813.66
14280,4083,3690,2,974.28,1948.56
14281,4084,13272,3,1002.8,3008.3999999999996
14282,4084,10836,2,915.93,1831.86
14283,4084,6954,3,1606.16,4818.4800000000005
14284,4084,9289,1,257.13,257.13
14285,4085,11129,1,555.92,555.92
14286,4085,2399,1,948.02,948.02
14287,4085,7569,1,1825.85,1825.85
14288,4086,2850,3,1629.88,4889.64
14289,4086,362,2,632.4,1264.8
14290,4086,1168,3,1321.77,3965.31
14291,4086,3941,1,250.78,250.78
14292,4086,19016,1,1111.29,1111.29
14293,4087,14738,3,1843.5,5530.5
14294,4087,7265,3,1908.87,5726.61
14295,4087,5804,3,196.81,590.4300000000001
14296,4087,17605,1,1415.08,1415.08
14297,4087,12097,1,577.41,577.41
14298,4088,499,2,414.55,829.1
14299,4088,6765,2,1481.52,2963.04
14300,4088,14125,3,1408.53,4225.59
14301,4089,179,1,206.02,206.02
14302,4089,15724,1,211.22,211.22
14303,4089,11973,2,204.41,408.82
14304,4089,13150,2,93.15,186.3
14305,4089,19300,1,1314.34,1314.34
14306,4090,7262,2,264.46,528.92
14307,4090,18701,3,1153.91,3461.7300000000005
14308,4090,15816,1,1835.03,1835.03
14309,4091,4581,3,613.65,1840.9499999999998
14310,4091,17141,2,207.84,415.68
14311,4092,11405,3,1493.9,4481.700000000001
14312,4092,16818,2,1960.16,3920.32
14313,4092,18159,2,1510.13,3020.26
14314,4092,17893,1,1079.96,1079.96
14315,4092,7065,3,528.09,1584.27
14316,4093,6977,1,1251.93,1251.93
14317,4093,18627,2,1735.27,3470.54
14318,4093,18414,1,1423.13,1423.13
14319,4093,14902,3,170.47,511.40999999999997
14320,4093,12215,1,984.87,984.87
14321,4094,3098,1,476.25,476.25
14322,4094,13262,1,833.96,833.96
14323,4094,5657,1,878.99,878.99
14324,4094,13157,3,196.23,588.6899999999999
14325,4094,15052,3,77.06,231.18
14326,4095,12056,2,1959.03,3918.06
14327,4095,11769,3,89.95,269.85
14328,4096,18647,3,1632.75,4898.25
14329,4096,4022,2,645.39,1290.78
14330,4097,157,1,512.03,512.03
14331,4097,5848,1,1787.64,1787.64
14332,4097,12234,1,1020.95,1020.95
14333,4097,9669,3,975.68,2927.04
14334,4097,12232,1,1473.7,1473.7
14335,4098,14347,3,224.29,672.87
14336,4098,1411,2,64.65,129.3
14337,4098,19751,3,1439.24,4317.72
14338,4098,2719,2,1089.04,2178.08
14339,4099,18668,3,1907.87,5723.61
14340,4099,17924,1,595.63,595.63
14341,4099,12967,3,883.2,2649.6000000000004
14342,4099,8979,2,958.39,1916.78
14343,4099,4036,2,1003.98,2007.96
14344,4100,12821,2,1522.0,3044.0
14345,4100,3548,1,646.18,646.18
14346,4100,14428,3,223.54,670.62
14347,4101,3005,2,534.16,1068.32
14348,4101,2533,2,167.37,334.74
14349,4101,18333,2,1098.75,2197.5
14350,4101,9186,3,158.93,476.79
14351,4102,12668,2,1878.79,3757.58
14352,4102,15645,2,486.59,973.18
14353,4102,4294,1,98.84,98.84
14354,4102,4637,2,194.0,388.0
14355,4102,6371,1,683.57,683.57
14356,4103,7582,2,1436.45,2872.9
14357,4103,3061,1,293.26,293.26
14358,4104,14783,2,1321.59,2643.18
14359,4104,3409,2,206.13,412.26
14360,4104,15095,3,1157.14,3471.42
14361,4105,14383,2,248.79,497.58
14362,4105,1701,2,1610.48,3220.96
14363,4105,13283,1,998.1,998.1
14364,4105,685,2,24.84,49.68
14365,4106,12513,2,395.43,790.86
14366,4106,7220,2,1242.2,2484.4
14367,4106,16477,2,1069.85,2139.7
14368,4106,11324,3,432.83,1298.49
14369,4107,10169,3,1905.51,5716.53
14370,4107,19337,1,1605.8,1605.8
14371,4107,5292,3,849.24,2547.7200000000003
14372,4108,9250,1,1363.87,1363.87
14373,4108,8073,2,1944.21,3888.42
14374,4108,8184,2,1889.42,3778.84
14375,4108,19901,1,586.61,586.61
14376,4108,3927,3,1760.44,5281.32
14377,4109,2673,1,1758.26,1758.26
14378,4109,8665,2,1377.09,2754.18
14379,4109,6288,3,759.68,2279.04
14380,4109,6888,1,788.17,788.17
14381,4109,4705,2,1163.33,2326.66
14382,4110,9196,3,1667.76,5003.28
14383,4110,8783,2,1127.85,2255.7
14384,4111,12652,1,607.74,607.74
14385,4111,8011,2,1532.19,3064.38
14386,4112,13507,1,1895.68,1895.68
14387,4112,18246,1,800.18,800.18
14388,4113,13555,2,1131.65,2263.3
14389,4113,6806,1,1088.43,1088.43
14390,4113,1608,3,1499.9,4499.700000000001
14391,4113,16336,2,377.08,754.16
14392,4113,1764,2,454.89,909.78
14393,4114,2479,3,448.79,1346.3700000000001
14394,4114,11568,1,306.05,306.05
14395,4114,6313,3,724.93,2174.79
14396,4115,16085,1,1007.24,1007.24
14397,4115,4391,3,785.83,2357.4900000000002
14398,4115,18062,2,1401.67,2803.34
14399,4115,434,3,1242.72,3728.16
14400,4115,14262,3,1537.18,4611.54
14401,4116,12610,1,11.25,11.25
14402,4116,11210,2,1713.82,3427.64
14403,4116,17257,3,871.61,2614.83
14404,4116,19073,3,1186.3,3558.8999999999996
14405,4116,11698,1,928.43,928.43
14406,4117,10532,3,1730.25,5190.75
14407,4117,4199,3,1593.18,4779.54
14408,4117,983,1,207.07,207.07
14409,4118,7624,2,692.92,1385.84
14410,4118,13245,3,868.19,2604.57
14411,4118,14751,2,215.92,431.84
14412,4118,13213,3,876.51,2629.5299999999997
14413,4118,15178,2,1342.24,2684.48
14414,4119,879,1,724.57,724.57
14415,4119,13087,3,1945.97,5837.91
14416,4119,7518,3,1373.3,4119.9
14417,4119,13475,3,343.11,1029.33
14418,4120,19239,3,930.91,2792.73
14419,4120,19704,3,1085.11,3255.33
14420,4120,5106,3,1241.29,3723.87
14421,4120,18343,1,1209.41,1209.41
14422,4121,10667,1,256.3,256.3
14423,4121,1244,1,1688.25,1688.25
14424,4121,14647,2,77.83,155.66
14425,4122,13221,1,1124.26,1124.26
14426,4122,7867,2,10.05,20.1
14427,4122,13118,2,1400.09,2800.18
14428,4122,7893,1,330.91,330.91
14429,4123,171,2,814.28,1628.56
14430,4123,17073,3,800.41,2401.23
14431,4124,19436,3,727.07,2181.21
14432,4124,10366,1,193.61,193.61
14433,4124,9107,2,435.92,871.84
14434,4124,9629,1,1361.44,1361.44
14435,4124,19279,3,505.84,1517.52
14436,4125,8845,2,1278.04,2556.08
14437,4125,1310,1,1323.14,1323.14
14438,4125,17231,2,179.66,359.32
14439,4126,19269,1,169.25,169.25
14440,4126,4425,3,1357.62,4072.8599999999997
14441,4126,10221,1,173.29,173.29
14442,4126,9921,2,101.05,202.1
14443,4127,1081,2,774.39,1548.78
14444,4127,8022,1,123.3,123.3
14445,4128,2227,1,106.52,106.52
14446,4128,1768,3,880.52,2641.56
14447,4129,13507,1,1895.68,1895.68
14448,4129,6810,3,1294.68,3884.04
14449,4129,8893,2,878.45,1756.9
14450,4129,7179,2,1379.83,2759.66
14451,4130,9275,1,574.31,574.31
14452,4130,13402,2,85.05,170.1
14453,4131,17293,1,1804.05,1804.05
14454,4131,9983,2,95.65,191.3
14455,4131,8970,1,1998.28,1998.28
14456,4131,9163,2,1910.63,3821.26
14457,4131,5980,2,253.72,507.44
14458,4132,18574,2,253.48,506.96
14459,4132,4969,1,1373.61,1373.61
14460,4132,10168,3,1578.22,4734.66
14461,4132,2314,2,131.86,263.72
14462,4133,11638,2,408.98,817.96
14463,4133,14549,2,1685.46,3370.92
14464,4133,28,3,526.75,1580.25
14465,4134,15957,1,1498.31,1498.31
14466,4134,19636,2,1497.35,2994.7
14467,4134,3678,1,1693.15,1693.15
14468,4134,7581,2,1792.31,3584.62
14469,4135,7893,1,330.91,330.91
14470,4135,4252,2,794.47,1588.94
14471,4135,13760,3,516.84,1550.52
14472,4135,9369,3,1675.32,5025.96
14473,4136,5399,1,1933.92,1933.92
14474,4136,7832,2,1209.75,2419.5
14475,4136,19123,3,419.91,1259.73
14476,4136,16619,3,1914.34,5743.0199999999995
14477,4136,7223,3,1731.0,5193.0
14478,4137,16037,3,1639.73,4919.1900000000005
14479,4137,2160,3,661.14,1983.42
14480,4137,13211,2,1818.69,3637.38
14481,4137,3497,1,252.35,252.35
14482,4137,12476,1,1618.29,1618.29
14483,4138,5565,2,19.63,39.26
14484,4138,10558,1,1901.78,1901.78
14485,4138,4206,1,1803.65,1803.65
14486,4139,419,2,1382.61,2765.22
14487,4139,4031,1,1561.62,1561.62
14488,4139,15503,3,554.73,1664.19
14489,4139,6615,1,205.3,205.3
14490,4140,16238,1,1654.6,1654.6
14491,4140,16065,1,1686.8,1686.8
14492,4140,14764,1,361.31,361.31
14493,4140,5119,3,417.09,1251.27
14494,4141,9719,2,1619.91,3239.82
14495,4141,13930,2,1224.46,2448.92
14496,4142,2943,2,448.76,897.52
14497,4142,3405,1,154.66,154.66
14498,4142,3795,3,1517.23,4551.6900000000005
14499,4142,9736,3,1927.94,5783.82
14500,4143,12572,1,1859.16,1859.16
14501,4143,1728,1,1820.25,1820.25
14502,4143,18235,1,79.21,79.21
14503,4143,13644,3,1488.52,4465.5599999999995
14504,4143,16939,3,90.12,270.36
14505,4144,4155,3,1242.08,3726.24
14506,4144,9750,1,271.42,271.42
14507,4144,15215,1,1185.7,1185.7
14508,4144,5990,3,689.32,2067.96
14509,4144,6814,1,1360.32,1360.32
14510,4145,2057,1,830.26,830.26
14511,4145,5840,2,507.5,1015.0
14512,4146,14291,1,362.88,362.88
14513,4146,4241,2,1367.58,2735.16
14514,4146,17435,1,669.17,669.17
14515,4146,10488,1,1915.2,1915.2
14516,4147,14807,3,670.11,2010.33
14517,4147,16433,1,598.73,598.73
14518,4147,16167,1,1962.81,1962.81
14519,4147,4131,3,1432.63,4297.89
14520,4147,16924,3,19.05,57.150000000000006
14521,4148,12893,3,1553.1,4659.299999999999
14522,4148,3036,2,370.16,740.32
14523,4148,2009,3,1952.88,5858.64
14524,4148,12745,2,1560.58,3121.16
14525,4149,4570,2,283.23,566.46
14526,4149,14871,3,759.03,2277.09
14527,4149,5412,2,316.87,633.74
14528,4149,12771,3,1119.54,3358.62
14529,4150,12285,1,747.54,747.54
14530,4150,14393,2,648.47,1296.94
14531,4151,7584,2,872.05,1744.1
14532,4151,3936,1,1081.74,1081.74
14533,4151,102,1,313.92,313.92
14534,4151,5726,2,1279.96,2559.92
14535,4151,14170,1,932.37,932.37
14536,4152,15532,1,190.61,190.61
14537,4152,15139,2,1413.75,2827.5
14538,4152,19828,3,471.73,1415.19
14539,4152,13412,3,1647.34,4942.0199999999995
14540,4152,12237,2,1137.0,2274.0
14541,4153,14034,3,46.82,140.46
14542,4153,14837,1,234.35,234.35
14543,4154,15386,3,321.21,963.6299999999999
14544,4154,13041,2,690.25,1380.5
14545,4155,11338,1,519.11,519.11
14546,4155,7381,1,262.56,262.56
14547,4156,17903,2,191.99,383.98
14548,4156,3733,1,516.95,516.95
14549,4157,15370,3,1735.73,5207.1900000000005
14550,4157,16746,3,1996.93,5990.79
14551,4157,11481,2,653.98,1307.96
14552,4157,9286,3,1686.37,5059.11
14553,4157,15107,1,1086.7,1086.7
14554,4158,13811,3,1153.78,3461.34
14555,4158,1510,2,19.54,39.08
14556,4159,8932,2,1482.65,2965.3
14557,4159,13754,3,340.59,1021.77
14558,4159,11609,2,520.53,1041.06
14559,4159,10752,1,1851.64,1851.64
14560,4159,15913,2,270.86,541.72
14561,4160,14845,3,1586.73,4760.1900000000005
14562,4160,4590,3,1232.46,3697.38
14563,4160,14994,3,1168.55,3505.6499999999996
14564,4160,2877,2,1646.66,3293.32
14565,4160,16517,1,1982.35,1982.35
14566,4161,4213,1,267.11,267.11
14567,4161,8916,2,1346.02,2692.04
14568,4161,17901,3,351.2,1053.6
14569,4161,4652,3,124.92,374.76
14570,4161,25,3,1064.62,3193.8599999999997
14571,4162,14923,3,1062.84,3188.5199999999995
14572,4162,19399,2,551.83,1103.66
14573,4162,1302,3,1126.8,3380.3999999999996
14574,4162,3748,2,60.47,120.94
14575,4163,14840,3,1226.46,3679.38
14576,4163,18999,3,912.21,2736.63
14577,4164,12263,3,94.3,282.9
14578,4164,17231,2,179.66,359.32
14579,4164,467,2,1648.0,3296.0
14580,4164,19824,1,1042.61,1042.61
14581,4165,3848,2,1596.85,3193.7
14582,4165,8915,3,1204.91,3614.7300000000005
14583,4165,18881,1,365.2,365.2
14584,4166,14192,2,758.98,1517.96
14585,4166,14500,1,68.89,68.89
14586,4166,6633,2,1954.75,3909.5
14587,4166,10928,2,1488.9,2977.8
14588,4166,6399,2,520.13,1040.26
14589,4167,1288,1,797.26,797.26
14590,4167,8688,1,1013.99,1013.99
14591,4167,5614,2,1815.85,3631.7
14592,4167,10975,2,466.74,933.48
14593,4167,17948,3,1094.57,3283.71
14594,4168,2718,2,1401.57,2803.14
14595,4168,3125,2,1527.43,3054.86
14596,4168,2117,1,1420.68,1420.68
14597,4168,10611,2,1599.17,3198.34
14598,4169,7190,1,1662.74,1662.74
14599,4169,1674,2,1896.9,3793.8
14600,4169,10945,3,107.79,323.37
14601,4170,9194,2,680.23,1360.46
14602,4170,5611,1,608.89,608.89
14603,4171,1990,2,950.6,1901.2
14604,4171,19388,1,1076.79,1076.79
14605,4171,8869,1,1143.16,1143.16
14606,4172,1978,2,1304.41,2608.82
14607,4172,5969,3,531.08,1593.2400000000002
14608,4172,14075,3,287.29,861.8700000000001
14609,4173,19729,2,369.36,738.72
14610,4173,13048,2,817.43,1634.86
14611,4174,11864,3,1300.77,3902.31
14612,4174,9366,1,1299.38,1299.38
14613,4174,11956,3,397.05,1191.15
14614,4174,937,3,1226.78,3680.34
14615,4174,19489,1,1813.51,1813.51
14616,4175,18664,2,1424.04,2848.08
14617,4175,15587,1,553.85,553.85
14618,4175,4692,2,775.83,1551.66
14619,4175,4061,1,538.25,538.25
14620,4176,8648,1,826.2,826.2
14621,4176,10686,3,1604.62,4813.86
14622,4177,10553,3,226.76,680.28
14623,4177,14107,2,178.15,356.3
14624,4177,4482,3,35.84,107.52000000000001
14625,4177,3022,1,237.52,237.52
14626,4177,1652,3,945.63,2836.89
14627,4178,3370,1,692.88,692.88
14628,4178,10267,3,966.91,2900.73
14629,4178,11839,3,1659.91,4979.7300000000005
14630,4178,8150,3,305.31,915.9300000000001
14631,4179,15950,1,1092.29,1092.29
14632,4179,3707,3,235.15,705.45
14633,4180,13879,2,1846.88,3693.76
14634,4180,15141,3,412.92,1238.76
14635,4180,15949,2,161.45,322.9
14636,4180,17028,1,518.68,518.68
14637,4181,16148,2,164.35,328.7
14638,4181,9243,3,373.55,1120.65
14639,4181,10210,2,725.08,1450.16
14640,4181,2494,1,1643.69,1643.69
14641,4181,12670,1,508.2,508.2
14642,4182,5292,3,849.24,2547.7200000000003
14643,4182,4614,1,730.07,730.07
14644,4182,10271,2,1635.71,3271.42
14645,4182,19510,3,68.41,205.23
14646,4182,6896,3,46.38,139.14000000000001
14647,4183,1028,1,1591.95,1591.95
14648,4183,18770,2,768.26,1536.52
14649,4183,11599,1,1260.97,1260.97
14650,4184,9486,1,297.83,297.83
14651,4184,6215,3,823.06,2469.18
14652,4185,13384,1,277.04,277.04
14653,4185,6153,2,530.12,1060.24
14654,4185,5545,3,769.2,2307.6000000000004
14655,4186,13481,1,77.83,77.83
14656,4186,12784,3,898.69,2696.07
14657,4187,9549,1,1736.85,1736.85
14658,4187,15146,1,562.67,562.67
14659,4187,15679,1,671.34,671.34
14660,4187,15064,3,484.87,1454.6100000000001
14661,4188,12552,2,1962.88,3925.76
14662,4188,11856,3,981.21,2943.63
14663,4189,7558,1,1323.38,1323.38
14664,4189,14319,2,473.3,946.6
14665,4189,18833,1,26.16,26.16
14666,4189,4609,1,501.87,501.87
14667,4189,16956,3,1316.41,3949.2300000000005
14668,4190,19679,3,1252.69,3758.07
14669,4190,3071,3,712.56,2137.68
14670,4190,6943,2,434.04,868.08
14671,4191,8591,2,548.25,1096.5
14672,4191,11913,2,624.29,1248.58
14673,4191,18944,2,335.35,670.7
14674,4191,2355,2,851.31,1702.62
14675,4191,4101,2,525.69,1051.38
14676,4192,8427,2,456.04,912.08
14677,4192,10162,1,1065.41,1065.41
14678,4192,762,2,1776.59,3553.18
14679,4192,11000,2,648.67,1297.34
14680,4192,5052,3,359.26,1077.78
14681,4193,8656,1,123.27,123.27
14682,4193,14457,1,782.27,782.27
14683,4194,19252,1,1429.95,1429.95
14684,4194,6049,3,1548.13,4644.39
14685,4194,10557,3,1169.37,3508.1099999999997
14686,4194,6406,3,1716.44,5149.32
14687,4194,15557,2,541.98,1083.96
14688,4195,16009,1,1119.89,1119.89
14689,4195,18178,3,1779.8,5339.4
14690,4196,4344,2,1576.41,3152.82
14691,4196,14111,2,1655.36,3310.72
14692,4196,3693,3,1687.18,5061.54
14693,4197,2515,2,576.97,1153.94
14694,4197,18375,3,406.19,1218.57
14695,4197,5740,1,1336.77,1336.77
14696,4197,5798,1,1771.08,1771.08
14697,4197,8816,1,1809.01,1809.01
14698,4198,7682,2,1526.29,3052.58
14699,4198,11999,3,1391.18,4173.54
14700,4198,635,3,52.45,157.35000000000002
14701,4198,19617,2,117.69,235.38
14702,4199,2617,3,611.12,1833.3600000000001
14703,4199,7110,3,1741.59,5224.7699999999995
14704,4199,17679,3,1016.29,3048.87
14705,4199,5164,2,840.65,1681.3
14706,4200,12484,2,772.8,1545.6
14707,4200,6903,3,452.0,1356.0
14708,4201,13135,3,716.4,2149.2
14709,4201,1264,2,380.28,760.56
14710,4202,10416,3,420.74,1262.22
14711,4202,4710,2,355.67,711.34
14712,4202,10454,2,37.34,74.68
14713,4202,2795,2,217.62,435.24
14714,4202,1889,1,1780.42,1780.42
14715,4203,17191,2,43.25,86.5
14716,4203,97,3,197.25,591.75
14717,4203,8959,2,1622.14,3244.28
14718,4204,12438,3,1129.85,3389.5499999999997
14719,4204,7118,3,1054.14,3162.42
14720,4204,14044,2,988.92,1977.84
14721,4204,11252,2,1060.05,2120.1
14722,4204,7181,2,902.24,1804.48
14723,4205,4558,3,390.55,1171.65
14724,4205,16034,1,1287.42,1287.42
14725,4205,4583,3,1639.99,4919.97
14726,4205,19632,3,696.17,2088.5099999999998
14727,4205,1129,3,646.57,1939.71
14728,4206,4987,2,1517.88,3035.76
14729,4206,8494,3,1490.21,4470.63
14730,4206,1148,2,913.01,1826.02
14731,4207,2830,1,309.04,309.04
14732,4207,4032,2,1558.59,3117.18
14733,4207,19407,3,1537.82,4613.46
14734,4207,14055,2,999.58,1999.16
14735,4208,13011,2,1849.42,3698.84
14736,4208,15580,3,1879.83,5639.49
14737,4209,7324,1,71.17,71.17
14738,4209,15009,2,1964.42,3928.84
14739,4209,8943,1,1211.27,1211.27
14740,4209,17630,2,1592.38,3184.76
14741,4210,12455,2,259.17,518.34
14742,4210,18409,3,926.42,2779.2599999999998
14743,4210,12087,3,132.46,397.38
14744,4210,288,2,1005.59,2011.18
14745,4210,14814,2,1565.9,3131.8
14746,4211,3244,3,771.96,2315.88
14747,4211,10082,2,1645.6,3291.2
14748,4211,15431,3,528.33,1584.9900000000002
14749,4211,11377,3,1708.12,5124.36
14750,4211,9357,3,1975.21,5925.63
14751,4212,7285,3,1571.92,4715.76
14752,4212,867,3,67.18,201.54000000000002
14753,4212,8940,3,1906.45,5719.35
14754,4212,4615,1,1016.12,1016.12
14755,4213,19964,3,168.89,506.66999999999996
14756,4213,12529,2,423.16,846.32
14757,4213,5219,2,866.8,1733.6
14758,4213,8506,2,1195.21,2390.42
14759,4214,19304,2,331.16,662.32
14760,4214,14375,3,1552.91,4658.7300000000005
14761,4214,16748,1,814.57,814.57
14762,4215,14494,1,625.63,625.63
14763,4215,10945,3,107.79,323.37
14764,4215,7182,3,825.77,2477.31
14765,4215,14907,3,707.77,2123.31
14766,4215,9974,1,788.68,788.68
14767,4216,9314,2,1343.07,2686.14
14768,4216,11757,2,1253.19,2506.38
14769,4216,7561,1,1735.65,1735.65
14770,4216,15464,2,1068.73,2137.46
14771,4216,14466,1,65.04,65.04
14772,4217,16831,3,1732.12,5196.36
14773,4217,15891,1,46.23,46.23
14774,4217,6257,2,1168.86,2337.72
14775,4218,3040,3,145.57,436.71
14776,4218,18463,3,1639.65,4918.950000000001
14777,4218,13059,3,549.34,1648.02
14778,4218,12201,3,1839.31,5517.93
14779,4219,9042,3,1977.41,5932.2300000000005
14780,4219,8641,3,683.01,2049.0299999999997
14781,4219,10784,1,1187.63,1187.63
14782,4219,1192,1,1713.22,1713.22
14783,4220,6891,1,1406.89,1406.89
14784,4220,14212,3,1139.85,3419.5499999999997
14785,4220,11068,2,296.16,592.32
14786,4220,16703,2,1819.19,3638.38
14787,4221,8696,2,266.17,532.34
14788,4221,1076,1,77.86,77.86
14789,4221,11403,3,1835.38,5506.14
14790,4221,17819,2,83.41,166.82
14791,4222,19315,2,1635.65,3271.3
14792,4222,6674,3,777.28,2331.84
14793,4222,10263,3,27.05,81.15
14794,4222,10670,2,1441.47,2882.94
14795,4223,3669,1,1509.73,1509.73
14796,4223,4012,2,420.17,840.34
14797,4223,8506,3,1195.21,3585.63
14798,4223,16804,3,894.38,2683.14
14799,4223,8753,3,1773.27,5319.8099999999995
14800,4224,7323,3,1885.59,5656.7699999999995
14801,4224,6755,3,1494.52,4483.5599999999995
14802,4224,5506,2,853.72,1707.44
14803,4224,12522,1,446.61,446.61
14804,4224,11630,1,1118.08,1118.08
14805,4225,411,3,1130.82,3392.46
14806,4225,18992,2,601.35,1202.7
14807,4225,390,3,44.14,132.42000000000002
14808,4225,899,3,1169.86,3509.58
14809,4226,13178,3,1201.34,3604.0199999999995
14810,4226,16488,3,725.71,2177.13
14811,4226,5982,1,1200.96,1200.96
14812,4226,18700,1,1336.17,1336.17
14813,4226,8270,2,1551.7,3103.4
14814,4227,15479,3,1136.3,3408.8999999999996
14815,4227,12230,2,1074.0,2148.0
14816,4227,10375,3,576.3,1728.8999999999999
14817,4227,19713,3,453.18,1359.54
14818,4227,13818,2,970.89,1941.78
14819,4228,14449,2,1604.46,3208.92
14820,4228,10827,2,96.91,193.82
14821,4229,15994,3,1115.34,3346.0199999999995
14822,4229,1087,1,1927.96,1927.96
14823,4229,8133,1,415.28,415.28
14824,4230,2595,2,80.01,160.02
14825,4230,19060,3,993.07,2979.21
14826,4231,5082,2,1017.16,2034.32
14827,4231,4103,2,1104.02,2208.04
14828,4231,5293,2,113.66,227.32
14829,4231,12623,2,1972.54,3945.08
14830,4231,8704,3,609.61,1828.83
14831,4232,4605,3,41.95,125.85000000000001
14832,4232,13400,3,593.6,1780.8000000000002
14833,4232,3812,1,1259.41,1259.41
14834,4233,19511,1,1418.8,1418.8
14835,4233,10388,3,1780.92,5342.76
14836,4234,5563,3,776.59,2329.77
14837,4234,12578,2,991.29,1982.58
14838,4234,7395,2,1225.56,2451.12
14839,4234,1669,3,1131.73,3395.19
14840,4235,10317,3,100.97,302.90999999999997
14841,4235,18901,2,985.95,1971.9
14842,4235,8297,3,1304.53,3913.59
14843,4235,1265,3,570.59,1711.77
14844,4235,16209,1,780.51,780.51
14845,4236,19989,3,1633.94,4901.82
14846,4236,2948,2,1295.73,2591.46
14847,4236,15035,1,724.02,724.02
14848,4237,15420,1,380.05,380.05
14849,4237,18513,3,718.81,2156.43
14850,4237,11847,3,1685.43,5056.29
14851,4238,5229,3,1651.7,4955.1
14852,4238,9341,2,957.04,1914.08
14853,4238,7746,1,110.4,110.4
14854,4238,10277,1,1663.6,1663.6
14855,4239,14073,3,1245.34,3736.0199999999995
14856,4239,6644,3,1558.49,4675.47
14857,4240,15624,1,1270.98,1270.98
14858,4240,17623,3,95.47,286.40999999999997
14859,4240,391,2,385.98,771.96
14860,4240,9981,3,1645.99,4937.97
14861,4240,7970,3,629.91,1889.73
14862,4241,3148,1,932.27,932.27
