product_id,product_name,category_id,brand,price,updated_at
9675,Roland Take,11,Roland,811.33,2025-09-11 17:59:53
9676,Unilever Expert,9,Unilever,808.1,2025-09-11 17:59:15
9677,Michelin Interview,8,Michelin,624.93,2025-09-11 17:59:06
9678,Pilot Baby,12,Pilot,1983.18,2025-09-11 17:59:32
9679,Mobil Policy,8,Mobil,338.07,2025-09-11 17:59:24
9680,PepsiCo Candidate,9,PepsiCo,1103.46,2025-09-11 17:59:23
9681,Sony This,1,Sony,822.21,2025-09-11 17:59:29
9682,Lenovo Expect,1,Lenovo,692.37,2025-09-11 17:59:53
9683,Uniqlo Contain,3,Uniqlo,985.35,2025-09-11 17:59:35
9684,Loreal Receive,6,Loreal,1002.94,2025-09-11 17:59:09
9685,Pedigree Hundred,10,Pedigree,91.02,2025-09-11 17:59:24
9686,Tefal Activity,4,Tefal,1974.16,2025-09-11 17:59:27
9687,Lego Would,7,Lego,943.05,2025-09-11 17:58:57
9688,Goodyear Hair,8,Goodyear,446.48,2025-09-11 17:59:03
9689,Spalding Author,5,Spalding,1451.61,2025-09-11 17:59:50
9690,H&M Day,3,H&M,794.9,2025-09-11 17:59:42
9691,3M Town,12,3M,953.31,2025-09-11 17:59:43
9692,Casio Husband,11,Casio,1020.19,2025-09-11 17:59:25
9693,HarperCollins Hospital,2,HarperCollins,658.05,2025-09-11 17:59:07
9694,Castrol Opportunity,8,Castrol,1744.83,2025-09-11 17:59:57
9695,KitchenAid Purpose,4,KitchenAid,1533.28,2025-09-11 17:59:57
9696,Sephora Special,6,Sephora,1923.76,2025-09-11 17:59:25
9697,Lego Us,7,Lego,1923.95,2025-09-11 17:59:13
9698,Under Armour Enjoy,3,Under Armour,1511.14,2025-09-11 17:59:52
9699,Yonex Put,5,Yonex,689.82,2025-09-11 17:59:11
9700,Spalding Ball,5,Spalding,407.11,2025-09-11 17:59:12
9701,Nerf Economy,7,Nerf,1325.0,2025-09-11 17:59:25
9702,Staples Ahead,12,Staples,1671.0,2025-09-11 17:59:23
9703,Pilot Skill,12,Pilot,54.46,2025-09-11 17:59:16
9704,HarperCollins Toward,2,HarperCollins,610.71,2025-09-11 17:59:23
9705,HP Partner,1,HP,200.45,2025-09-11 17:59:02
9706,Hasbro Consumer,7,Hasbro,1192.65,2025-09-11 17:59:03
9707,Puma Night,3,Puma,1431.18,2025-09-11 17:59:25
9708,Hill's Father,10,Hill's,1556.94,2025-09-11 17:59:55
9709,Unilever Their,9,Unilever,1751.31,2025-09-11 17:59:05
9710,Lenovo Result,1,Lenovo,660.05,2025-09-11 17:59:50
9711,Bosch Child,8,Bosch,1666.83,2025-09-11 17:59:23
9712,John Deere Enough,13,John Deere,176.42,2025-09-11 17:59:12
9713,Fisher-Price Check,7,Fisher-Price,11.68,2025-09-11 17:59:18
9714,Dyson Politics,4,Dyson,1531.93,2025-09-11 17:59:24
9715,Clinique Too,6,Clinique,295.31,2025-09-11 17:59:01
9716,HP During,1,HP,1076.95,2025-09-11 17:59:41
9717,Husqvarna Could,13,Husqvarna,698.78,2025-09-11 17:59:05
9718,Decathlon It,5,Decathlon,1514.94,2025-09-11 17:59:48
9719,Tefal Back,4,Tefal,1619.91,2025-09-11 17:59:02
9720,Mattel Public,7,Mattel,831.58,2025-09-11 17:59:36
9721,Dyson Sound,4,Dyson,439.05,2025-09-11 17:59:00
9722,Lego Happy,7,Lego,1123.16,2025-09-11 17:59:15
9723,Yonex National,5,Yonex,1462.82,2025-09-11 17:59:57
9724,Staples Own,12,Staples,1371.85,2025-09-11 17:59:10
9725,Royal Canin Hope,10,Royal Canin,1676.55,2025-09-11 17:59:39
9726,Pedigree Likely,10,Pedigree,1926.34,2025-09-11 17:59:55
9727,Asus Draw,1,Asus,237.61,2025-09-11 17:59:32
9728,O'Reilly Would,2,O'Reilly,1165.93,2025-09-11 17:59:43
9729,Castrol Include,8,Castrol,1453.51,2025-09-11 17:59:11
9730,Heinz Camera,9,Heinz,715.33,2025-09-11 17:59:53
9731,Michelin State,8,Michelin,1863.54,2025-09-11 17:59:33
9732,Simon & Schuster Development,2,Simon & Schuster,1484.27,2025-09-11 17:58:58
9733,Royal Canin Point,10,Royal Canin,1697.56,2025-09-11 17:59:32
9734,Husqvarna Arm,13,Husqvarna,1668.55,2025-09-11 17:59:18
9735,KitchenAid Financial,4,KitchenAid,509.26,2025-09-11 17:59:00
9736,Whiskas Guess,10,Whiskas,1927.94,2025-09-11 17:59:27
9737,Random House Change,2,Random House,1693.2,2025-09-11 17:59:54
9738,Puma Field,3,Puma,856.11,2025-09-11 17:59:55
9739,Sephora Century,6,Sephora,1762.81,2025-09-11 17:59:08
9740,Mobil Heart,8,Mobil,1328.54,2025-09-11 17:59:23
9741,Kellogg's Class,9,Kellogg's,592.84,2025-09-11 17:59:51
9742,Dyson Natural,4,Dyson,845.09,2025-09-11 17:59:09
9743,HP Role,1,HP,1115.57,2025-09-11 17:59:23
9744,Simon & Schuster Possible,2,Simon & Schuster,781.66,2025-09-11 17:59:14
9745,Lego Agree,7,Lego,1878.13,2025-09-11 17:59:07
9746,Sony Building,1,Sony,1750.35,2025-09-11 17:59:53
9747,Loreal Them,6,Loreal,187.08,2025-09-11 17:59:53
9748,Mobil Sort,8,Mobil,1703.71,2025-09-11 17:59:51
9749,Hasbro Player,7,Hasbro,266.82,2025-09-11 17:59:22
9750,Yamaha Better,11,Yamaha,271.42,2025-09-11 17:59:06
9751,Yonex Nice,5,Yonex,1043.43,2025-09-11 17:59:23
9752,Adidas Us,3,Adidas,1063.43,2025-09-11 17:59:49
9753,Hill's Imagine,10,Hill's,1872.48,2025-09-11 17:59:46
9754,Yonex Party,5,Yonex,474.15,2025-09-11 17:59:31
9755,Decathlon Visit,5,Decathlon,1406.78,2025-09-11 17:59:14
9756,Bic Difference,12,Bic,37.13,2025-09-11 17:59:10
9757,Castrol Congress,8,Castrol,900.75,2025-09-11 17:59:50
9758,O'Reilly Recognize,2,O'Reilly,1677.95,2025-09-11 17:59:53
9759,Adidas Peace,5,Adidas,722.65,2025-09-11 17:59:42
9760,Asus Although,1,Asus,1621.08,2025-09-11 17:59:26
9761,Roland Rise,11,Roland,1378.09,2025-09-11 17:59:52
9762,Wilson Kind,5,Wilson,894.3,2025-09-11 17:59:00
9763,Pilot Customer,12,Pilot,1744.92,2025-09-11 17:59:03
9764,Uniqlo Best,3,Uniqlo,805.92,2025-09-11 17:59:15
9765,Nike Establish,5,Nike,254.54,2025-09-11 17:59:16
9766,Yamaha Feel,11,Yamaha,1306.46,2025-09-11 17:59:53
9767,Husqvarna Away,13,Husqvarna,719.87,2025-09-11 17:59:24
9768,PepsiCo Agent,9,PepsiCo,996.63,2025-09-11 17:59:37
9769,Roland Task,11,Roland,1594.83,2025-09-11 17:59:54
9770,Spalding Possible,5,Spalding,382.67,2025-09-11 17:59:22
9771,Black+Decker Cold,13,Black+Decker,1380.83,2025-09-11 17:59:19
9772,Nivea Radio,6,Nivea,1662.44,2025-09-11 17:59:38
9773,Whiskas So,10,Whiskas,577.02,2025-09-11 17:59:29
9774,Faber-Castell Leg,12,Faber-Castell,608.8,2025-09-11 17:59:10
9775,Yamaha Media,11,Yamaha,1775.04,2025-09-11 17:59:39
9776,Pedigree Paper,10,Pedigree,1923.24,2025-09-11 17:59:05
9777,Nestle Arrive,9,Nestle,1388.36,2025-09-11 17:59:50
9778,HP Every,1,HP,1200.02,2025-09-11 17:59:09
9779,Casio Sort,11,Casio,1625.98,2025-09-11 17:59:50
9780,Heinz Understand,9,Heinz,99.4,2025-09-11 17:59:08
9781,Whiskas Offer,10,Whiskas,833.82,2025-09-11 17:59:01
9782,Under Armour Despite,3,Under Armour,988.69,2025-09-11 17:59:28
9783,Pedigree Have,10,Pedigree,392.37,2025-09-11 17:59:15
9784,Unilever Life,9,Unilever,401.58,2025-09-11 17:59:57
9785,Fisher-Price Effect,7,Fisher-Price,555.14,2025-09-11 17:59:36
9786,Panasonic Page,4,Panasonic,866.1,2025-09-11 17:59:49
9787,Roland Create,11,Roland,1122.86,2025-09-11 17:59:55
9788,Nerf Away,7,Nerf,383.67,2025-09-11 17:59:08
9789,Gibson Plant,11,Gibson,1495.23,2025-09-11 17:59:32
9790,Apple Old,1,Apple,273.96,2025-09-11 17:59:06
9791,Castrol Pattern,8,Castrol,110.0,2025-09-11 17:59:00
9792,H&M Grow,3,H&M,1587.97,2025-09-11 17:59:34
9793,HarperCollins Local,2,HarperCollins,555.04,2025-09-11 17:59:28
9794,Purina Imagine,10,Purina,29.2,2025-09-11 17:59:57
9795,Philips Run,4,Philips,73.26,2025-09-11 17:59:00
9796,Unilever Throughout,9,Unilever,214.55,2025-09-11 17:59:07
9797,Uniqlo Us,3,Uniqlo,106.32,2025-09-11 17:59:14
9798,Simon & Schuster Evening,2,Simon & Schuster,1250.67,2025-09-11 17:59:45
9799,O'Reilly Experience,2,O'Reilly,386.46,2025-09-11 17:59:00
9800,Uniqlo Far,3,Uniqlo,1093.31,2025-09-11 17:59:09
9801,Nike Hold,5,Nike,305.69,2025-09-11 17:59:34
9802,Hasbro Hard,7,Hasbro,506.18,2025-09-11 17:59:29
9803,Nestle Begin,9,Nestle,465.33,2025-09-11 17:59:44
9804,Wilson Threat,5,Wilson,1782.7,2025-09-11 17:59:53
9805,Husqvarna Through,13,Husqvarna,1071.24,2025-09-11 17:59:42
9806,Nestle Hospital,9,Nestle,1295.13,2025-09-11 17:58:58
9807,Wilson Glass,5,Wilson,112.82,2025-09-11 17:59:42
9808,Unilever Manage,9,Unilever,1997.68,2025-09-11 17:59:48
9809,Black+Decker About,13,Black+Decker,668.91,2025-09-11 17:59:12
9810,3M Cost,12,3M,1688.48,2025-09-11 17:59:30
9811,Maybelline Write,6,Maybelline,101.62,2025-09-11 17:59:48
9812,Sony Of,1,Sony,1142.19,2025-09-11 17:59:06
9813,Purina American,10,Purina,1858.08,2025-09-11 17:59:19
9814,Estee Lauder Require,6,Estee Lauder,1491.05,2025-09-11 17:59:29
9815,Under Armour Activity,3,Under Armour,228.12,2025-09-11 17:59:13
9816,Nestle End,9,Nestle,616.99,2025-09-11 17:59:08
9817,Goodyear Event,8,Goodyear,699.46,2025-09-11 17:59:39
9818,Nestle Floor,9,Nestle,127.54,2025-09-11 17:59:41
9819,Purina Personal,10,Purina,1597.19,2025-09-11 17:59:19
9820,Gardena Physical,13,Gardena,785.54,2025-09-11 17:59:29
9821,3M System,12,3M,1385.6,2025-09-11 17:59:53
9822,Purina Itself,10,Purina,1702.5,2025-09-11 17:59:27
9823,Hill's Story,10,Hill's,1513.9,2025-09-11 17:59:18
9824,H&M It,3,H&M,198.08,2025-09-11 17:59:37
9825,Wilson Administration,5,Wilson,1304.34,2025-09-11 17:59:37
9826,Lenovo Rate,1,Lenovo,1079.11,2025-09-11 17:58:57
9827,Asus Air,1,Asus,1222.73,2025-09-11 17:59:34
9828,Roland Name,11,Roland,1105.22,2025-09-11 17:59:57
9829,Husqvarna Particularly,13,Husqvarna,285.45,2025-09-11 17:58:58
9830,Dyson Section,4,Dyson,782.28,2025-09-11 17:59:20
9831,O'Reilly Tough,2,O'Reilly,1070.56,2025-09-11 17:59:13
9832,Panasonic State,4,Panasonic,1439.01,2025-09-11 17:59:51
9833,Wilson Want,5,Wilson,879.82,2025-09-11 17:59:25
9834,Casio Gas,11,Casio,1333.94,2025-09-11 17:59:27
9835,Samsung Or,1,Samsung,1071.0,2025-09-11 17:58:58
9836,Mattel Because,7,Mattel,425.55,2025-09-11 17:59:19
9837,Nerf Political,7,Nerf,1664.69,2025-09-11 17:59:25
9838,John Deere Boy,13,John Deere,1016.6,2025-09-11 17:59:11
9839,Penguin Modern,2,Penguin,595.77,2025-09-11 17:59:57
9840,Fisher-Price Represent,7,Fisher-Price,955.43,2025-09-11 17:59:11
9841,Wilson News,5,Wilson,1829.87,2025-09-11 17:59:08
9842,Sephora Anyone,6,Sephora,1453.17,2025-09-11 17:58:59
9843,Goodyear Action,8,Goodyear,151.98,2025-09-11 17:59:14
9844,Lego Some,7,Lego,116.8,2025-09-11 17:59:19
9845,Asus Market,1,Asus,1042.58,2025-09-11 17:59:26
9846,Dell Force,1,Dell,538.26,2025-09-11 17:59:20
9847,Adidas Open,3,Adidas,1167.36,2025-09-11 17:59:56
9848,Hasbro Stay,7,Hasbro,359.77,2025-09-11 17:59:30
9849,O'Reilly Different,2,O'Reilly,1667.27,2025-09-11 17:59:11
9850,Gardena War,13,Gardena,1365.8,2025-09-11 17:59:12
9851,Apple Side,1,Apple,564.67,2025-09-11 17:59:04
9852,Goodyear Challenge,8,Goodyear,848.54,2025-09-11 17:59:26
9853,Casio Produce,11,Casio,1774.88,2025-09-11 17:59:05
9854,Yonex Maintain,5,Yonex,1798.7,2025-09-11 17:59:46
9855,Royal Canin Thousand,10,Royal Canin,598.61,2025-09-11 17:58:57
9856,Staples Stay,12,Staples,290.88,2025-09-11 17:58:59
9857,Purina Benefit,10,Purina,1276.69,2025-09-11 17:59:35
9858,Gibson Well,11,Gibson,316.25,2025-09-11 17:59:02
9859,Samsung A,1,Samsung,1379.52,2025-09-11 17:59:25
9860,Faber-Castell Language,12,Faber-Castell,780.5,2025-09-11 17:59:40
9861,Philips Party,4,Philips,588.31,2025-09-11 17:59:37
9862,Lego Score,7,Lego,213.48,2025-09-11 17:59:11
9863,Dyson War,4,Dyson,1033.12,2025-09-11 17:59:49
9864,Loreal Indicate,6,Loreal,1536.09,2025-09-11 17:58:57
9865,Nike Attention,3,Nike,1996.96,2025-09-11 17:59:52
9866,Gardena Sound,13,Gardena,1241.87,2025-09-11 17:59:54
9867,Kellogg's Western,9,Kellogg's,1688.87,2025-09-11 17:59:32
9868,Estee Lauder Play,6,Estee Lauder,358.58,2025-09-11 17:59:11
9869,Lego Network,7,Lego,1867.76,2025-09-11 17:59:04
9870,Goodyear Among,8,Goodyear,1075.51,2025-09-11 17:59:37
9871,Random House Article,2,Random House,1930.06,2025-09-11 17:59:30
9872,Black+Decker Forward,13,Black+Decker,1913.7,2025-09-11 17:59:31
9873,Sephora Out,6,Sephora,1381.4,2025-09-11 17:58:59
9874,Nestle Use,9,Nestle,1464.12,2025-09-11 17:59:36
9875,Dell Wide,1,Dell,1486.67,2025-09-11 17:59:37
9876,Maybelline Easy,6,Maybelline,360.66,2025-09-11 17:59:09
9877,Nike Office,5,Nike,646.87,2025-09-11 17:59:09
9878,Zara Hospital,3,Zara,1696.08,2025-09-11 17:59:15
9879,HP Control,1,HP,245.01,2025-09-11 17:59:36
9880,Uniqlo Side,3,Uniqlo,578.11,2025-09-11 17:59:20
9881,Decathlon Happy,5,Decathlon,1578.57,2025-09-11 17:59:07
9882,Gardena Enjoy,13,Gardena,1169.06,2025-09-11 17:59:12
9883,Castrol Offer,8,Castrol,1909.28,2025-09-11 17:59:07
9884,Nestle Job,9,Nestle,803.27,2025-09-11 17:59:11
9885,Philips Partner,4,Philips,1374.84,2025-09-11 17:59:36
9886,O'Reilly Reality,2,O'Reilly,1729.95,2025-09-11 17:59:33
9887,PepsiCo Return,9,PepsiCo,1422.8,2025-09-11 17:59:45
9888,Casio Include,11,Casio,547.88,2025-09-11 17:59:23
9889,Black+Decker Off,13,Black+Decker,401.42,2025-09-11 17:59:50
9890,Mobil Rule,8,Mobil,1407.08,2025-09-11 17:59:15
9891,H&M Right,3,H&M,138.24,2025-09-11 17:58:57
9892,Estee Lauder Science,6,Estee Lauder,1802.67,2025-09-11 17:59:14
9893,John Deere Recently,13,John Deere,451.84,2025-09-11 17:59:40
9894,Nike Near,5,Nike,1536.4,2025-09-11 17:59:07
9895,Under Armour Book,3,Under Armour,24.27,2025-09-11 17:59:03
9896,Whiskas Fine,10,Whiskas,710.02,2025-09-11 17:59:12
9897,Sephora Throw,6,Sephora,253.99,2025-09-11 17:59:14
9898,Royal Canin Beautiful,10,Royal Canin,506.86,2025-09-11 17:59:19
9899,Nike Rather,3,Nike,75.35,2025-09-11 17:59:01
9900,Macmillan Eat,2,Macmillan,623.43,2025-09-11 17:59:02
9901,Heinz Believe,9,Heinz,1212.89,2025-09-11 17:59:51
9902,Adidas Company,3,Adidas,479.59,2025-09-11 17:59:51
9903,Puma Top,3,Puma,908.19,2025-09-11 17:59:50
9904,Casio Fall,11,Casio,1739.03,2025-09-11 17:59:12
9905,Yonex Left,5,Yonex,107.07,2025-09-11 17:59:07
9906,Mattel Threat,7,Mattel,1630.88,2025-09-11 17:59:50
9907,Bic View,12,Bic,38.38,2025-09-11 17:59:14
9908,Under Armour Oil,3,Under Armour,1838.3,2025-09-11 17:59:10
9909,Uniqlo Check,3,Uniqlo,1794.88,2025-09-11 17:59:04
9910,Pilot Fly,12,Pilot,753.69,2025-09-11 17:59:49
9911,Michelin Hotel,8,Michelin,1438.93,2025-09-11 17:59:28
9912,Adidas Key,3,Adidas,348.44,2025-09-11 17:58:59
9913,Logitech Wish,1,Logitech,484.94,2025-09-11 17:59:33
9914,Hill's Wide,10,Hill's,1903.04,2025-09-11 17:59:22
9915,Macmillan Special,2,Macmillan,68.95,2025-09-11 17:59:29
9916,Castrol Never,8,Castrol,1054.06,2025-09-11 17:59:44
9917,Gibson Coach,11,Gibson,908.46,2025-09-11 17:59:25
9918,Philips International,4,Philips,1537.11,2025-09-11 17:59:47
9919,Clinique Pattern,6,Clinique,1798.45,2025-09-11 17:59:03
9920,John Deere Seem,13,John Deere,1293.19,2025-09-11 17:59:43
9921,Macmillan Behind,2,Macmillan,101.05,2025-09-11 17:59:08
9922,Nestle Professional,9,Nestle,1478.29,2025-09-11 17:58:58
9923,Hasbro Picture,7,Hasbro,1046.62,2025-09-11 17:59:42
9924,Logitech Method,1,Logitech,283.16,2025-09-11 17:59:19
9925,Panasonic Nearly,4,Panasonic,701.62,2025-09-11 17:59:54
9926,Fender Clear,11,Fender,913.47,2025-09-11 17:59:36
9927,O'Reilly Have,2,O'Reilly,1156.44,2025-09-11 17:59:06
9928,Uniqlo Walk,3,Uniqlo,271.19,2025-09-11 17:59:34
9929,HP Old,1,HP,1956.29,2025-09-11 17:59:47
9930,Husqvarna Board,13,Husqvarna,1749.22,2025-09-11 17:59:22
9931,Yamaha Leg,11,Yamaha,1072.83,2025-09-11 17:59:26
9932,Hill's Purpose,10,Hill's,272.68,2025-09-11 17:59:03
9933,Maybelline Together,6,Maybelline,50.29,2025-09-11 17:59:33
9934,Nike Behavior,5,Nike,1636.33,2025-09-11 17:59:36
9935,Yonex Arrive,5,Yonex,1221.31,2025-09-11 17:59:12
9936,Lego Reach,7,Lego,1503.27,2025-09-11 17:59:43
9937,Unilever Agency,9,Unilever,1486.12,2025-09-11 17:59:21
9938,Nestle Before,9,Nestle,343.64,2025-09-11 17:58:59
9939,Loreal Choice,6,Loreal,1386.63,2025-09-11 17:59:28
9940,Dell Stuff,1,Dell,1495.58,2025-09-11 17:59:57
9941,O'Reilly Serious,2,O'Reilly,865.28,2025-09-11 17:59:17
9942,HarperCollins Church,2,HarperCollins,1886.93,2025-09-11 17:59:55
9943,Dell Attack,1,Dell,787.56,2025-09-11 17:59:05
9944,John Deere Democrat,13,John Deere,316.28,2025-09-11 17:59:34
9945,Sephora Thing,6,Sephora,855.46,2025-09-11 17:59:21
9946,Estee Lauder But,6,Estee Lauder,1218.52,2025-09-11 17:59:26
9947,John Deere Everything,13,John Deere,1415.6,2025-09-11 17:59:07
9948,Castrol Add,8,Castrol,1698.92,2025-09-11 17:59:27
9949,Tefal Station,4,Tefal,68.62,2025-09-11 17:59:34
9950,Random House Letter,2,Random House,1785.25,2025-09-11 17:59:37
9951,Random House Nearly,2,Random House,837.12,2025-09-11 17:59:06
9952,Sephora Partner,6,Sephora,1636.59,2025-09-11 17:58:58
9953,Hill's South,10,Hill's,1314.76,2025-09-11 17:59:08
9954,Hill's Benefit,10,Hill's,1488.8,2025-09-11 17:59:48
9955,3M Task,12,3M,456.09,2025-09-11 17:59:54
9956,Dell Deep,1,Dell,97.8,2025-09-11 17:59:35
9957,Casio Goal,11,Casio,118.97,2025-09-11 17:59:25
9958,Macmillan Our,2,Macmillan,1045.2,2025-09-11 17:59:44
9959,Dell Direction,1,Dell,1223.39,2025-09-11 17:59:21
9960,Husqvarna Wish,13,Husqvarna,1849.23,2025-09-11 17:59:24
9961,Yonex Discover,5,Yonex,122.64,2025-09-11 17:59:25
9962,Faber-Castell Indeed,12,Faber-Castell,1002.12,2025-09-11 17:59:20
9963,Simon & Schuster Nearly,2,Simon & Schuster,357.87,2025-09-11 17:59:55
9964,HarperCollins Accept,2,HarperCollins,704.68,2025-09-11 17:59:36
9965,Dell Attorney,1,Dell,451.22,2025-09-11 17:59:30
9966,Nestle Smile,9,Nestle,1202.08,2025-09-11 17:59:33
9967,Philips Next,4,Philips,1152.01,2025-09-11 17:59:19
9968,Adidas Surface,5,Adidas,1735.42,2025-09-11 17:58:59
9969,Roland Dream,11,Roland,1443.72,2025-09-11 17:59:36
9970,Staples Itself,12,Staples,568.74,2025-09-11 17:59:30
9971,HP Personal,1,HP,985.2,2025-09-11 17:59:12
9972,Random House Always,2,Random House,695.39,2025-09-11 17:59:12
9973,Bosch Month,8,Bosch,650.26,2025-09-11 17:59:43
9974,Hill's Today,10,Hill's,788.68,2025-09-11 17:59:41
9975,Unilever Red,9,Unilever,716.02,2025-09-11 17:59:31
9976,Adidas Join,3,Adidas,1129.65,2025-09-11 17:59:42
9977,Uniqlo Family,3,Uniqlo,1439.42,2025-09-11 17:59:35
9978,HP Teacher,1,HP,1547.21,2025-09-11 17:59:57
9979,Estee Lauder People,6,Estee Lauder,178.9,2025-09-11 17:59:15
9980,Yamaha Interest,11,Yamaha,415.81,2025-09-11 17:59:47
9981,Wilson Clear,5,Wilson,1645.99,2025-09-11 17:59:33
9982,Sephora Less,6,Sephora,257.44,2025-09-11 17:59:03
9983,Puma Carry,3,Puma,95.65,2025-09-11 17:59:34
9984,Pilot Occur,12,Pilot,621.84,2025-09-11 17:58:59
9985,Loreal Else,6,Loreal,22.01,2025-09-11 17:59:53
9986,Simon & Schuster Action,2,Simon & Schuster,988.42,2025-09-11 17:59:41
9987,Michelin Always,8,Michelin,756.13,2025-09-11 17:59:34
9988,Fisher-Price Discover,7,Fisher-Price,480.53,2025-09-11 17:59:24
9989,HP Cost,1,HP,564.27,2025-09-11 17:59:07
9990,Samsung Today,1,Samsung,1727.1,2025-09-11 17:59:30
9991,Estee Lauder Time,6,Estee Lauder,653.5,2025-09-11 17:59:34
9992,Estee Lauder Interest,6,Estee Lauder,326.41,2025-09-11 17:59:43
9993,Maybelline People,6,Maybelline,807.75,2025-09-11 17:59:45
9994,Nike Half,5,Nike,887.53,2025-09-11 17:59:50
9995,H&M Ago,3,H&M,895.21,2025-09-11 17:59:08
9996,Puma Without,3,Puma,894.86,2025-09-11 17:59:36
9997,Fisher-Price Arrive,7,Fisher-Price,457.83,2025-09-11 17:59:49
9998,Mattel Continue,7,Mattel,1334.25,2025-09-11 17:59:36
9999,Nerf Would,7,Nerf,678.24,2025-09-11 17:59:36
10000,Unilever Establish,9,Unilever,1940.31,2025-09-11 17:59:54
10001,Pedigree Night,10,Pedigree,1521.9,2025-09-11 17:59:41
10002,Mobil Up,8,Mobil,1960.55,2025-09-11 17:59:41
10003,Faber-Castell Reality,12,Faber-Castell,369.48,2025-09-11 17:59:28
10004,Casio Professor,11,Casio,313.87,2025-09-11 17:59:45
10005,Wilson Them,5,Wilson,1101.36,2025-09-11 17:59:45
10006,Bic Performance,12,Bic,1114.03,2025-09-11 17:59:53
10007,Gardena Feel,13,Gardena,1161.31,2025-09-11 17:59:32
10008,Purina Dog,10,Purina,806.32,2025-09-11 17:59:29
10009,Castrol Exactly,8,Castrol,1326.7,2025-09-11 17:59:07
10010,Spalding Hour,5,Spalding,1735.1,2025-09-11 17:59:23
10011,PepsiCo Start,9,PepsiCo,851.3,2025-09-11 17:59:57
10012,Faber-Castell Pressure,12,Faber-Castell,637.36,2025-09-11 17:59:29
10013,Kellogg's Money,9,Kellogg's,758.79,2025-09-11 17:59:57
10014,KitchenAid At,4,KitchenAid,1136.91,2025-09-11 17:59:54
10015,Philips Newspaper,4,Philips,891.89,2025-09-11 17:59:23
10016,Husqvarna Degree,13,Husqvarna,1936.02,2025-09-11 17:59:20
10017,Goodyear Follow,8,Goodyear,701.0,2025-09-11 17:58:57
10018,Loreal Before,6,Loreal,1724.31,2025-09-11 17:59:24
10019,Wilson Not,5,Wilson,1976.73,2025-09-11 17:59:57
10020,HarperCollins Carry,2,HarperCollins,1256.51,2025-09-11 17:59:55
10021,Mattel Explain,7,Mattel,743.65,2025-09-11 17:59:49
10022,Michelin Student,8,Michelin,1325.51,2025-09-11 17:59:26
10023,Fisher-Price Site,7,Fisher-Price,1858.45,2025-09-11 17:59:19
10024,Spalding Actually,5,Spalding,783.45,2025-09-11 17:59:11
10025,Dell Forget,1,Dell,715.1,2025-09-11 17:58:58
10026,Mobil Reflect,8,Mobil,597.59,2025-09-11 17:59:15
10027,Decathlon Material,5,Decathlon,292.47,2025-09-11 17:59:45
10028,Philips Receive,4,Philips,16.71,2025-09-11 17:59:12
10029,Adidas We,3,Adidas,183.78,2025-09-11 17:59:33
10030,Spalding He,5,Spalding,1236.77,2025-09-11 17:59:35
10031,PepsiCo Thought,9,PepsiCo,570.94,2025-09-11 17:59:34
10032,Nike American,3,Nike,1793.86,2025-09-11 17:59:31
10033,Penguin Various,2,Penguin,1997.64,2025-09-11 17:59:07
10034,Yonex Machine,5,Yonex,522.86,2025-09-11 17:59:09
10035,Black+Decker Cause,13,Black+Decker,115.78,2025-09-11 17:59:18
10036,Faber-Castell Style,12,Faber-Castell,1885.03,2025-09-11 17:59:19
10037,Royal Canin Defense,10,Royal Canin,1491.4,2025-09-11 17:59:12
10038,Casio Fund,11,Casio,858.47,2025-09-11 17:58:58
10039,Simon & Schuster These,2,Simon & Schuster,846.74,2025-09-11 17:59:56
10040,H&M Marriage,3,H&M,770.24,2025-09-11 17:59:26
10041,Castrol Fire,8,Castrol,1919.48,2025-09-11 17:59:08
10042,Loreal Spend,6,Loreal,1230.0,2025-09-11 17:59:29
10043,Faber-Castell Blue,12,Faber-Castell,344.72,2025-09-11 17:59:21
10044,Pilot Glass,12,Pilot,1066.06,2025-09-11 17:59:33
10045,Nestle Human,9,Nestle,64.9,2025-09-11 17:59:18
10046,Sephora History,6,Sephora,209.61,2025-09-11 17:58:59
10047,Pedigree Specific,10,Pedigree,1097.58,2025-09-11 17:58:58
10048,Gibson Compare,11,Gibson,1994.62,2025-09-11 17:59:35
10049,Philips Star,4,Philips,78.71,2025-09-11 17:59:39
10050,Kellogg's Dark,9,Kellogg's,1080.32,2025-09-11 17:59:39
10051,Dyson Guess,4,Dyson,1644.12,2025-09-11 17:59:57
10052,Samsung Decide,1,Samsung,24.99,2025-09-11 17:59:56
10053,O'Reilly Now,2,O'Reilly,497.72,2025-09-11 17:59:28
10054,Michelin Time,8,Michelin,1017.69,2025-09-11 17:59:49
10055,Fender Nothing,11,Fender,110.0,2025-09-11 17:59:46
10056,Samsung Kid,1,Samsung,336.49,2025-09-11 17:59:12
10057,3M Out,12,3M,640.55,2025-09-11 17:59:30
10058,Gardena Energy,13,Gardena,415.5,2025-09-11 17:59:47
10059,Lenovo Conference,1,Lenovo,1613.09,2025-09-11 17:59:54
10060,HP Issue,1,HP,1173.77,2025-09-11 17:59:38
10061,Royal Canin Move,10,Royal Canin,909.63,2025-09-11 17:59:10
10062,Penguin Music,2,Penguin,514.84,2025-09-11 17:59:39
10063,Roland Peace,11,Roland,1384.56,2025-09-11 17:59:09
10064,Yamaha So,11,Yamaha,107.54,2025-09-11 17:59:41
10065,Dyson Item,4,Dyson,1256.59,2025-09-11 17:59:56
