order_id,user_id,total_price,order_date
5750,8766,9815.54,2024-08-13 17:47:16
5751,9022,1614.43,2022-09-22 01:24:05
5752,9391,9544.53,2024-08-21 08:23:56
5753,6351,1695.77,2024-04-27 01:05:52
5754,4984,8094.57,2022-09-26 05:27:18
5755,54,1786.52,2024-01-31 10:59:51
5756,316,8358.04,2023-12-21 06:59:00
5757,2405,13144.4,2025-03-11 11:15:15
5758,3049,1129.36,2022-11-16 11:21:03
5759,7866,11515.29,2024-08-16 23:06:38
5760,4968,1638.69,2025-02-19 01:04:14
5761,1251,16202.9,2024-03-04 15:47:17
5762,6495,1794.24,2020-10-16 12:35:09
5763,4726,4726.44,2022-01-16 07:50:23
5764,6610,5392.19,2022-12-28 10:14:35
5765,2669,3834.3,2021-09-23 09:48:43
5766,9726,6608.45,2021-12-19 03:58:49
5767,7382,8800.26,2024-09-21 02:42:23
5768,4376,6498.13,2025-03-19 00:03:14
5769,988,8453.55,2020-09-23 23:28:39
5770,2216,1877.79,2021-08-19 02:18:11
5771,8781,2795.57,2024-04-28 12:11:13
5772,3297,11681.96,2023-05-31 17:29:31
5773,1937,14893.28,2024-08-06 14:03:59
5774,8967,1658.72,2020-10-12 21:08:09
5775,4488,4877.41,2022-04-28 11:48:10
5776,9935,10342.62,2020-11-17 17:37:20
5777,1037,7685.32,2024-03-16 11:01:48
5778,1402,1726.72,2023-04-24 04:38:05
5779,3151,2876.3,2023-04-11 21:24:43
5780,6363,2618.27,2021-06-11 23:02:29
5781,6473,16563.41,2021-01-01 11:47:54
5782,8386,6081.3,2024-02-14 21:29:49
5783,9437,7272.5,2023-02-07 19:24:31
5784,5556,7377.19,2024-10-03 07:05:36
5785,6335,3808.21,2020-10-11 20:03:12
5786,9713,9462.62,2024-06-25 09:05:34
5787,1790,4718.27,2024-07-01 06:06:56
5788,3017,7885.59,2024-04-20 23:54:14
5789,5609,4341.65,2022-08-03 22:32:43
5790,1827,7429.72,2022-05-10 16:27:47
5791,3688,6138.28,2021-03-10 14:16:24
5792,6726,4990.4,2025-05-11 07:37:53
5793,8794,11420.82,2022-01-08 00:27:39
5794,9574,7280.06,2025-07-20 11:23:05
5795,2877,1536.12,2021-08-13 19:34:47
5796,1609,5208.56,2020-11-07 16:25:31
5797,5511,12559.42,2020-11-15 09:34:39
5798,5619,2085.66,2025-07-26 20:59:48
5799,8369,7446.55,2022-01-16 18:21:49
5800,2242,5482.61,2021-04-14 10:10:20
5801,6342,7583.06,2021-06-16 14:45:09
5802,3118,8034.42,2024-01-04 06:19:36
5803,2941,6222.5,2024-08-12 00:30:46
5804,2972,7635.58,2020-11-18 05:42:42
5805,3486,4602.33,2023-08-18 00:12:51
5806,4884,5394.56,2021-08-22 05:57:06
5807,8148,4783.76,2021-06-21 11:27:37
5808,8955,5095.86,2025-07-05 22:26:26
5809,9131,12518.48,2025-01-13 01:32:24
5810,9622,3327.87,2025-01-30 18:09:33
5811,6587,7062.73,2024-07-31 12:04:42
5812,9876,9652.43,2024-09-19 07:04:27
5813,3220,6646.73,2020-09-20 11:10:38
5814,9560,11676.07,2021-03-16 19:15:23
5815,5343,1002.69,2024-01-25 08:29:41
5816,6007,7180.65,2021-02-07 18:04:41
5817,6591,4021.38,2020-12-09 07:51:12
5818,6606,10932.92,2024-01-30 09:41:04
5819,3619,9540.66,2023-11-02 17:41:47
5820,2050,10263.59,2025-09-09 20:27:46
5821,2063,4467.99,2024-05-12 21:53:01
5822,5072,3410.43,2024-05-22 20:30:56
5823,9513,2001.36,2022-10-23 01:04:39
5824,4012,11576.57,2023-11-23 05:19:40
5825,1937,7984.95,2020-10-31 03:58:13
5826,2952,6564.75,2021-05-17 23:45:48
5827,5523,4413.15,2024-02-02 03:48:48
5828,3999,4939.77,2022-11-29 10:20:15
5829,9955,6918.69,2022-09-01 11:14:33
5830,2250,4450.85,2021-04-30 11:31:37
5831,3138,5757.51,2020-10-26 23:35:57
5832,8363,4128.16,2025-08-16 07:08:20
5833,5777,3253.04,2024-10-17 11:41:51
5834,5385,3145.88,2025-02-23 23:09:38
5835,1418,3647.28,2025-04-13 18:22:37
5836,9926,5902.97,2025-02-19 02:30:04
5837,6183,4174.15,2023-05-21 13:10:42
5838,6391,9578.25,2023-11-22 03:24:47
5839,526,14137.56,2025-05-18 18:19:38
5840,6728,3271.68,2022-09-10 00:12:09
5841,3172,5474.26,2020-12-02 17:36:00
5842,7383,12967.55,2025-08-11 06:40:34
5843,9611,6477.52,2024-01-24 04:22:24
5844,3746,679.15,2023-06-29 01:09:51
5845,8625,6771.6,2020-10-24 02:35:45
5846,5907,2140.38,2023-01-04 07:51:34
5847,4706,9275.69,2022-12-08 21:46:25
5848,2142,1932.34,2020-12-22 02:24:01
5849,4275,9564.08,2021-05-31 23:30:45
5850,3896,13750.79,2020-12-10 22:33:13
5851,4725,6596.65,2024-01-19 09:51:21
5852,285,3406.36,2024-03-16 15:53:56
5853,5943,3661.79,2024-03-14 11:56:26
5854,9556,9820.26,2021-07-17 16:05:20
5855,7063,1949.9,2022-04-18 10:41:40
5856,4781,6404.55,2023-03-15 17:14:36
5857,3503,18580.38,2023-04-25 23:39:11
5858,8000,4322.26,2025-04-19 03:20:27
5859,9659,13792.9,2021-05-15 21:34:54
5860,1382,10708.18,2024-01-03 23:24:35
5861,4018,961.28,2022-07-17 22:20:17
5862,9047,6112.02,2021-12-12 02:14:50
5863,2085,5740.99,2025-03-31 09:42:29
5864,581,5863.07,2020-09-23 21:09:45
5865,4896,4625.71,2023-02-03 19:12:13
5866,4436,3419.12,2023-07-10 15:38:46
5867,8843,13778.09,2024-12-12 21:15:47
5868,8061,7509.46,2023-09-18 16:12:50
5869,482,3023.44,2022-06-19 01:13:41
5870,1235,6495.11,2022-05-10 05:30:46
5871,2219,3263.8,2021-12-06 10:25:10
5872,2163,7019.01,2021-06-05 18:30:33
5873,878,5803.83,2021-07-22 07:05:39
5874,9394,4458.39,2025-04-20 07:39:18
5875,7268,10586.84,2024-05-09 04:08:47
5876,9869,9555.05,2023-12-06 21:41:25
5877,3455,4314.9,2022-07-05 12:48:08
5878,1319,5871.29,2022-12-12 10:34:33
5879,6273,8654.86,2021-07-23 23:57:34
5880,944,1473.36,2024-05-23 19:06:49
5881,9098,4075.27,2021-09-04 21:23:31
5882,6790,7717.97,2025-08-14 12:26:27
5883,1533,1510.67,2021-01-09 08:31:30
5884,8694,3150.58,2024-10-14 06:49:14
5885,1803,7310.23,2021-10-28 14:45:14
5886,7203,2628.92,2022-12-05 15:50:38
5887,7549,11075.1,2020-11-15 00:32:34
5888,7773,6214.76,2024-04-18 15:42:33
5889,7517,8718.56,2021-01-11 00:13:12
5890,9761,8689.6,2024-11-09 03:11:58
5891,9432,6892.23,2021-09-14 11:41:54
5892,1042,5628.5,2025-03-24 19:52:20
5893,1398,5626.74,2024-05-20 18:14:30
5894,6754,2842.21,2021-01-21 13:54:08
5895,8558,4288.53,2024-08-22 06:20:38
5896,480,1481.1,2024-07-24 11:30:54
5897,2442,10193.77,2023-09-25 07:51:19
5898,4700,6509.8,2023-12-15 10:27:13
5899,7701,7482.7,2022-03-02 19:05:06
5900,7230,13109.25,2025-08-05 23:34:00
5901,1031,2057.51,2022-05-27 10:24:49
5902,6978,11840.1,2024-06-09 04:13:20
5903,6918,4816.29,2023-05-28 05:09:41
5904,7421,11214.72,2024-02-28 13:33:39
5905,8294,9395.5,2023-11-06 04:50:42
5906,1421,9693.72,2022-07-17 13:21:10
5907,2519,2186.13,2024-02-23 09:35:06
5908,8310,5784.21,2024-07-16 12:48:07
5909,4409,7044.59,2022-09-12 12:14:36
5910,166,5213.33,2025-08-02 03:21:57
5911,3260,7829.06,2025-08-20 21:46:36
5912,1080,14925.71,2021-09-29 20:32:34
5913,1274,10628.34,2020-11-07 08:40:57
5914,6765,8809.5,2021-03-30 02:28:03
5915,2766,9093.28,2024-07-03 03:58:06
5916,2475,5214.13,2024-05-12 23:49:11
5917,9653,7879.01,2023-09-15 08:52:53
5918,7864,11255.98,2020-11-12 19:52:36
5919,1916,9519.37,2021-12-10 07:18:53
5920,7194,7093.76,2023-10-03 20:07:13
5921,1235,9045.69,2022-02-05 04:06:29
5922,4371,6758.91,2024-09-10 12:09:08
5923,3342,3539.7,2021-11-03 09:59:41
5924,5986,7518.81,2022-10-25 15:25:12
5925,9954,6030.72,2021-05-31 22:43:37
5926,6984,6852.44,2024-10-05 14:56:09
5927,9289,7325.06,2024-05-04 01:46:47
5928,6440,1735.47,2022-07-16 12:23:16
5929,9167,8376.39,2020-11-08 22:44:40
5930,871,5043.84,2020-10-05 17:18:24
5931,4271,10839.15,2021-10-29 15:56:20
5932,6189,7135.9,2024-04-19 22:02:26
5933,5566,7742.7,2024-10-23 04:11:35
5934,5016,904.97,2021-05-13 03:04:45
5935,8210,14831.14,2021-11-21 10:46:47
5936,6290,6117.23,2021-11-24 14:55:10
5937,3361,10701.0,2023-11-05 07:05:42
5938,8104,5788.5,2021-10-14 00:37:23
5939,7527,6104.1,2024-05-17 15:17:57
5940,8526,7794.59,2021-10-27 09:02:50
5941,7457,5721.35,2023-11-30 08:29:15
5942,2102,6862.67,2023-02-27 10:04:43
5943,3580,7790.02,2023-10-10 13:53:10
5944,2400,5792.39,2023-05-23 02:20:55
5945,6598,3622.47,2022-04-03 19:43:51
5946,9910,3315.33,2022-01-19 04:03:29
5947,3888,5755.69,2024-11-03 04:33:03
5948,9868,8622.76,2022-11-22 17:03:44
5949,6254,6130.47,2022-12-31 02:07:02
5950,885,6464.64,2022-03-22 12:34:12
5951,6643,4308.8,2021-10-03 12:16:30
5952,1573,3997.51,2023-03-20 16:44:36
5953,684,12209.14,2021-03-29 01:19:29
5954,3281,13014.41,2023-02-10 02:30:10
5955,5986,6636.76,2024-07-21 13:57:58
5956,866,7819.83,2022-04-27 13:34:07
5957,4724,12992.49,2021-09-26 09:04:22
5958,3600,4579.86,2024-03-24 15:03:00
5959,3100,3590.73,2024-08-09 08:37:19
5960,6630,3447.46,2021-10-04 08:37:43
5961,4218,4456.92,2022-12-19 23:28:38
5962,5300,10533.7,2021-10-27 23:08:54
5963,2801,6351.59,2024-04-17 10:35:00
5964,4825,5092.19,2025-07-13 10:54:50
5965,2100,14267.18,2020-09-13 18:07:59
5966,1810,3660.08,2023-08-01 19:57:53
5967,5019,3795.81,2020-12-18 03:03:52
5968,5714,8297.08,2021-01-04 00:29:01
5969,6795,4583.14,2021-08-24 10:26:10
5970,2870,9629.21,2022-09-02 03:26:07
5971,5012,12136.26,2021-05-07 11:19:12
5972,2813,11588.13,2024-01-13 04:30:26
5973,2668,8148.3,2025-02-18 14:08:19
5974,8262,12565.11,2021-03-06 18:59:53
5975,1489,7939.9,2023-08-28 17:38:19
5976,2746,6858.93,2020-10-24 16:12:19
5977,4312,12265.94,2025-01-25 11:02:32
5978,5457,3331.4,2025-09-03 03:54:22
5979,4415,7266.71,2021-06-02 22:50:31
5980,1961,10534.7,2023-10-08 21:18:31
5981,7082,5406.73,2024-09-02 13:46:46
5982,8230,8218.39,2021-04-03 01:26:19
5983,971,10840.83,2023-04-19 08:08:45
5984,8414,6382.21,2024-07-05 14:59:18
5985,5929,10722.26,2021-07-30 00:03:40
5986,2105,10259.83,2024-01-04 19:38:54
5987,2519,13928.8,2023-03-19 22:57:27
5988,2851,2983.98,2025-07-14 01:06:26
5989,8687,7959.54,2024-07-22 06:40:02
5990,7630,7896.1,2022-12-27 22:23:42
5991,2915,12187.36,2022-01-23 14:04:19
5992,9304,460.74,2021-01-16 20:43:08
5993,1961,6125.56,2024-04-12 11:03:08
5994,394,16684.74,2021-06-14 02:59:33
5995,5095,11419.68,2021-11-25 13:28:27
5996,5345,14271.2,2023-02-17 10:52:28
5997,4025,8213.67,2020-09-29 01:43:56
5998,8731,10488.49,2020-09-18 20:05:00
5999,6215,3094.61,2023-05-28 12:03:28
6000,6379,5839.71,2023-05-10 16:38:58
6001,9858,1414.08,2023-12-15 00:31:18
6002,4143,10342.22,2022-04-22 15:38:18
6003,7448,1035.85,2022-07-25 10:32:06
6004,8308,8892.4,2020-10-24 09:23:20
6005,2084,5531.68,2021-02-27 14:19:40
6006,8569,9135.69,2023-01-10 15:30:25
6007,7215,1960.62,2021-07-01 12:45:09
6008,542,1721.53,2020-10-22 08:47:49
6009,8789,1271.17,2021-09-10 02:53:03
6010,5328,8019.59,2021-08-02 11:55:19
6011,5360,6335.28,2022-05-26 03:05:56
6012,4829,4845.64,2023-02-17 02:17:42
6013,5867,7509.22,2021-01-30 17:12:58
6014,4603,14357.46,2024-07-31 20:00:26
6015,8698,8235.18,2022-03-12 09:56:39
6016,7178,10839.56,2021-07-11 05:38:47
6017,9713,6897.42,2023-02-12 04:42:24
6018,8707,13562.8,2023-06-21 06:18:07
6019,1894,9077.81,2021-06-30 21:19:57
6020,8878,1422.99,2022-05-23 16:47:22
6021,7191,6475.47,2021-10-18 12:27:50
6022,5684,11545.04,2023-10-20 01:39:01
6023,5574,6992.7,2020-10-01 18:21:57
6024,2899,8721.77,2025-06-21 22:06:41
6025,5378,2951.76,2022-04-20 00:20:36
6026,4168,5508.99,2024-02-08 22:29:11
6027,1685,6594.12,2023-03-19 18:10:08
6028,260,5344.81,2021-12-21 17:05:36
6029,9506,3611.98,2024-03-03 21:16:31
6030,2598,3350.32,2021-12-11 18:11:38
6031,932,3001.52,2023-11-23 01:07:35
6032,6080,5774.52,2022-05-28 08:24:13
6033,6348,3354.35,2022-08-24 21:18:03
6034,2141,3858.48,2024-09-25 10:46:16
6035,1823,6070.17,2022-03-29 03:55:26
6036,4320,3989.0,2025-07-30 03:25:58
6037,7007,9276.71,2021-09-10 23:41:16
6038,7457,7028.5,2021-08-29 08:08:21
6039,675,3575.17,2023-11-29 20:44:41
6040,371,4266.41,2021-11-14 07:40:39
6041,4693,2229.09,2025-03-01 10:41:12
6042,2381,15676.86,2024-04-02 17:05:51
6043,4031,10715.04,2021-11-04 22:47:23
6044,6481,13867.43,2021-12-05 11:09:00
6045,1250,10039.48,2025-08-22 06:00:32
6046,8828,8638.08,2020-11-22 09:54:44
6047,7042,12420.56,2025-01-14 19:27:28
6048,7924,14238.53,2025-02-17 19:47:01
6049,7749,2904.55,2024-07-21 08:23:11
6050,5038,12000.31,2023-02-04 19:39:48
6051,9760,4635.6,2020-10-19 05:59:39
6052,1715,5524.53,2023-09-08 18:34:44
6053,7017,4279.25,2025-05-28 17:31:27
6054,9498,6542.61,2024-03-12 00:06:13
6055,5866,2603.98,2021-03-26 15:08:11
6056,4510,8240.31,2021-06-03 00:00:59
6057,7911,9933.54,2020-12-27 12:35:28
6058,1588,8021.65,2024-08-08 12:52:38
6059,552,1803.84,2025-04-17 14:16:05
6060,1497,6307.36,2023-01-11 17:41:31
6061,4777,3866.44,2023-04-13 21:41:54
6062,5408,4183.87,2023-04-06 01:35:47
6063,5729,6626.94,2022-10-02 05:59:21
6064,1548,9592.25,2023-04-06 08:17:27
6065,9932,5439.52,2022-09-14 17:10:32
6066,4756,10528.01,2020-11-16 07:49:39
6067,902,12522.41,2023-11-27 08:14:29
6068,9331,4642.9,2024-05-23 09:32:59
6069,7578,8225.6,2022-04-13 21:28:23
6070,3790,6867.6,2025-02-12 02:07:59
6071,255,11953.48,2021-03-25 22:25:39
6072,9889,15317.33,2024-02-01 06:42:36
6073,8988,6489.7,2023-04-14 00:38:14
6074,9499,8195.16,2024-04-26 18:30:16
6075,1417,9718.89,2022-05-26 19:24:57
6076,7251,1748.28,2020-11-20 11:36:57
6077,7814,4575.42,2024-11-20 21:45:46
6078,7846,8829.96,2024-11-15 09:17:12
6079,6142,6173.3,2024-01-17 04:54:22
6080,7919,7435.55,2022-03-05 11:07:03
6081,4255,8041.88,2022-09-01 06:57:21
6082,3533,8733.06,2023-03-10 17:34:14
6083,2477,12129.45,2025-06-22 14:34:57
6084,2748,13347.97,2020-10-13 11:32:28
6085,3139,6057.04,2025-08-05 15:50:14
6086,4053,10733.39,2024-08-27 14:32:34
6087,8943,2193.38,2024-12-13 13:13:28
6088,7726,2521.71,2025-05-19 17:04:30
6089,1039,3841.55,2021-12-17 08:47:03
6090,2730,8662.97,2024-06-26 15:48:11
6091,4136,9296.08,2021-12-02 09:06:14
6092,1461,4907.33,2021-09-03 16:43:22
6093,7946,16189.39,2023-01-08 15:44:13
6094,5436,1393.39,2023-04-28 19:39:23
6095,5151,6122.49,2023-10-20 06:30:40
6096,7939,3496.78,2023-10-24 11:40:13
6097,3957,14600.72,2022-01-19 21:11:05
6098,5359,4127.15,2024-03-31 09:25:24
6099,8065,10288.29,2022-02-03 01:45:11
6100,7170,8134.97,2025-01-27 03:58:45
6101,3797,8362.06,2022-08-01 01:33:43
6102,9621,8424.15,2021-10-13 08:06:20
6103,747,4613.12,2021-05-29 16:38:43
6104,7889,5939.73,2024-06-17 13:14:30
6105,9085,8500.43,2023-07-21 12:55:41
6106,3247,6718.67,2024-10-13 13:09:04
6107,5557,5397.97,2021-01-21 09:52:28
6108,1835,9530.82,2023-08-11 04:39:23
6109,7029,2613.27,2023-07-06 23:47:30
6110,5847,6320.51,2025-06-24 23:27:58
6111,2738,7367.98,2021-10-05 15:28:29
6112,6058,5769.84,2025-08-24 03:18:35
6113,2754,6074.33,2024-11-02 02:06:29
6114,7960,5312.84,2024-09-23 00:55:04
6115,6229,4568.96,2023-01-15 22:27:13
6116,6843,4462.29,2023-09-06 14:13:24
6117,6875,3397.18,2023-12-26 03:46:53
6118,5768,9858.24,2024-05-21 08:12:18
6119,9786,8906.52,2025-08-05 13:11:04
6120,3042,7906.29,2024-02-29 13:47:15
6121,7395,7192.5,2025-07-23 09:16:09
6122,7076,8669.64,2025-01-27 12:37:19
6123,3506,4332.43,2022-02-24 16:19:50
6124,5501,10641.18,2020-10-25 14:26:32
6125,7882,2603.28,2023-05-26 07:23:07
6126,2814,9098.74,2024-12-25 03:14:46
6127,4560,1421.93,2021-07-09 13:05:06
6128,2347,4101.2,2024-07-28 22:28:02
6129,8442,13783.09,2023-11-03 08:51:24
6130,208,5592.79,2023-10-25 11:59:27
6131,4101,4081.2,2021-08-11 09:28:29
6132,1342,3831.64,2023-06-16 02:09:24
6133,8558,7559.2,2023-12-30 23:23:06
6134,4193,6040.98,2024-04-19 19:23:16
6135,2340,2987.89,2021-03-01 17:54:27
6136,9680,2078.82,2025-05-02 16:33:58
6137,4812,7729.58,2023-11-07 00:48:10
6138,6155,4987.95,2025-07-10 04:57:43
6139,8944,6270.11,2024-08-16 17:36:52
6140,100,4347.29,2021-02-24 04:29:34
6141,9602,5347.16,2021-10-03 14:11:15
6142,7557,1288.59,2021-06-15 07:50:49
6143,3727,13307.42,2023-08-04 21:00:48
6144,715,2562.03,2023-09-18 21:36:59
6145,7935,8181.5,2024-07-08 02:20:22
6146,1681,9752.14,2022-05-31 15:54:47
6147,4493,8844.75,2022-06-18 06:53:10
6148,7263,4513.84,2021-09-09 23:28:43
6149,4132,11458.52,2022-11-29 12:23:49
6150,4051,6240.73,2024-11-30 22:25:00
6151,7680,2487.29,2022-03-09 12:10:53
6152,3056,2570.18,2023-03-02 04:58:56
6153,133,2182.28,2025-04-19 16:22:09
6154,3096,11591.82,2024-02-08 02:19:46
6155,7559,9867.05,2020-10-01 04:58:22
6156,1319,1457.82,2023-09-24 21:16:44
6157,8922,4891.75,2020-10-31 06:38:38
6158,4889,10553.65,2021-04-02 20:44:45
6159,3350,12070.2,2023-04-05 00:10:14
6160,8861,11162.08,2024-03-09 08:37:41
6161,5702,4447.58,2024-06-17 07:10:57
6162,5168,6530.8,2021-11-26 21:57:27
6163,8026,7649.63,2021-09-01 03:04:09
6164,3907,4287.58,2020-12-06 22:29:38
6165,1599,10273.18,2023-08-31 04:33:35
6166,8552,5761.1,2023-09-21 14:41:00
6167,779,2084.06,2021-01-20 18:31:34
6168,2088,4094.69,2022-01-01 23:19:11
6169,9898,2692.74,2023-09-16 06:42:28
6170,2594,10630.77,2023-03-12 01:56:00
6171,6389,4708.31,2022-12-27 06:15:32
6172,9471,7261.21,2021-08-09 20:29:50
6173,6920,6707.22,2023-02-11 01:38:23
6174,5713,3011.44,2023-09-13 18:01:49
6175,1881,4721.83,2021-02-25 14:31:25
6176,8251,4808.66,2022-10-18 17:07:45
6177,4070,4860.24,2025-08-27 09:47:14
6178,4519,10170.29,2023-01-24 01:27:41
6179,681,11382.93,2021-01-30 23:34:05
6180,905,6161.3,2022-07-13 21:26:53
6181,1117,5462.37,2022-03-25 13:47:06
6182,349,6045.15,2024-08-17 09:41:21
6183,4386,6380.67,2021-02-22 01:43:16
6184,9472,8885.36,2022-05-10 22:49:10
6185,9832,5046.07,2025-04-23 10:59:11
6186,2334,17715.55,2023-10-04 18:48:57
6187,5369,2402.86,2022-02-23 13:06:31
6188,9780,3983.87,2021-05-31 21:29:31
6189,7825,4701.9,2023-03-07 07:59:19
6190,8701,7073.58,2024-04-23 12:58:40
6191,4465,1807.32,2024-12-30 18:58:19
6192,4742,4113.67,2023-10-28 16:09:17
6193,324,7670.0,2024-11-27 04:05:09
6194,8984,9824.03,2020-11-13 15:48:21
6195,7174,7589.55,2021-05-20 19:02:03
6196,5096,8848.03,2023-05-29 01:16:12
6197,6313,6328.2,2024-11-27 23:31:44
6198,6264,4942.03,2024-07-04 17:22:29
6199,7195,5813.54,2021-01-03 03:51:44
6200,8497,5163.82,2024-01-15 23:06:37
6201,2490,1465.49,2022-01-31 14:36:39
6202,3785,4490.58,2021-06-19 04:01:19
6203,2043,5341.06,2021-07-21 08:31:24
6204,4960,13957.71,2023-03-02 00:05:50
6205,8912,5373.42,2024-09-16 10:38:10
6206,9722,7100.73,2022-09-27 01:23:13
6207,3117,8768.39,2025-01-13 13:56:04
6208,6646,15656.46,2022-05-18 01:42:46
6209,6316,8749.55,2024-02-15 02:26:09
6210,7689,3972.41,2022-08-11 17:19:20
6211,2241,9831.8,2021-05-23 01:11:33
6212,4086,1737.86,2022-07-17 20:55:29
6213,5768,3893.23,2025-05-07 12:15:21
6214,4445,5671.95,2023-04-08 11:15:12
6215,1571,5515.03,2021-01-09 22:44:21
6216,4276,2253.3,2022-07-12 14:21:18
6217,6398,9946.67,2022-09-02 02:46:08
6218,8133,6289.34,2024-06-26 04:43:59
6219,1400,7533.71,2023-05-15 15:03:03
6220,4166,5600.13,2020-10-22 03:35:02
6221,1787,19373.03,2022-01-31 23:40:28
6222,9810,13436.89,2021-05-31 21:02:35
6223,2044,5185.65,2024-06-19 23:10:19
6224,8353,6902.16,2022-09-15 04:49:47
6225,9260,6694.1,2022-04-20 17:12:42
6226,7389,3727.43,2023-06-14 07:00:37
6227,8923,4301.56,2020-10-01 16:15:27
6228,8610,8168.74,2024-12-08 14:28:10
6229,9263,3627.26,2025-06-27 01:19:54
6230,4399,3603.46,2021-12-09 02:11:48
6231,290,5357.5,2021-08-02 01:48:10
6232,8645,506.54,2025-05-29 17:38:33
6233,785,14245.7,2025-03-09 08:32:17
6234,9659,2149.95,2021-05-01 23:15:18
6235,4246,13240.2,2025-09-02 20:54:52
6236,6686,4120.3,2022-10-12 19:39:40
6237,7897,8325.33,2022-06-28 16:16:39
6238,6035,3076.18,2022-10-22 10:28:38
6239,940,4456.31,2024-11-01 22:18:22
6240,8254,3190.82,2021-08-29 23:30:30
6241,3969,2186.39,2021-03-22 09:14:31
6242,6798,11058.91,2021-04-01 11:25:54
6243,1352,6707.39,2024-05-09 17:51:19
6244,2987,6437.21,2021-10-21 17:46:28
6245,5518,4821.27,2023-01-07 12:30:18
6246,7569,8357.69,2021-09-27 13:12:24
6247,8287,7250.41,2025-07-12 00:58:55
6248,9390,14033.94,2020-11-15 12:45:03
6249,8705,7973.73,2024-11-30 07:02:40
6250,9128,4511.06,2024-07-20 18:19:20
6251,1603,7187.55,2023-01-11 19:16:02
6252,3804,7748.21,2022-03-04 17:06:38
6253,874,10704.31,2022-03-20 13:53:48
6254,6206,6049.84,2025-03-03 04:35:43
6255,4703,2880.24,2023-10-15 02:54:25
6256,3121,4762.62,2023-02-23 15:30:13
6257,8084,8926.85,2023-02-13 00:03:57
6258,65,4557.43,2021-05-04 10:04:03
6259,4830,4852.72,2022-10-24 23:56:39
6260,5136,11810.2,2024-01-28 18:29:33
6261,5358,7568.02,2020-11-14 02:53:28
6262,3595,8334.68,2023-12-21 16:37:56
6263,3712,4721.37,2023-06-22 23:19:04
6264,1752,12335.35,2021-11-23 11:40:50
6265,87,8222.58,2022-02-15 09:58:53
6266,6615,6431.39,2023-11-09 15:24:27
6267,2484,5066.17,2021-02-08 13:46:55
6268,6501,10224.51,2022-05-10 13:46:27
6269,3659,5839.95,2022-10-12 22:05:39
6270,9056,7729.62,2022-08-07 23:22:45
6271,5848,1797.16,2024-06-02 08:19:06
6272,6292,7907.53,2024-05-26 01:34:03
6273,8511,12366.3,2021-11-03 07:01:33
6274,532,8672.34,2025-01-14 09:25:54
6275,5460,2843.07,2021-08-06 01:00:51
6276,7726,10491.4,2021-11-24 02:26:39
6277,8675,10251.63,2023-11-14 02:56:24
6278,5715,11588.71,2024-09-22 00:15:11
6279,5805,12187.4,2021-08-14 23:47:14
6280,5282,5178.81,2023-04-11 23:59:54
6281,7808,19223.32,2022-05-06 20:58:53
6282,3024,3673.91,2023-10-23 09:28:08
6283,5199,6778.71,2020-12-03 10:58:03
6284,8536,7420.2,2021-01-08 03:37:44
6285,4803,2991.5,2025-09-10 21:23:36
6286,7138,9200.55,2025-07-18 15:43:08
6287,1120,9015.29,2023-10-27 17:21:26
6288,2587,11218.2,2023-02-28 02:50:16
6289,8446,5071.31,2021-09-03 18:30:10
6290,6529,7244.16,2023-10-15 09:47:16
6291,2044,6585.39,2021-06-20 14:47:13
6292,4544,3323.51,2025-04-01 01:07:25
6293,2984,5194.17,2022-12-17 22:52:02
6294,2202,8891.2,2025-02-19 08:06:18
6295,816,3389.22,2023-02-20 09:57:42
6296,8247,5535.73,2023-06-20 01:46:57
6297,9701,2818.05,2020-10-01 02:07:33
6298,9247,7198.2,2021-04-17 14:53:29
6299,4277,8641.23,2024-02-18 21:28:12
6300,8766,2238.02,2025-03-09 07:24:30
6301,3552,3738.11,2021-01-17 13:23:55
6302,6074,6026.83,2021-06-04 00:31:38
6303,3509,5875.69,2023-06-23 01:52:20
6304,642,16264.95,2024-04-08 20:21:01
6305,4570,11622.72,2022-02-09 02:17:14
6306,7192,8835.07,2020-11-24 19:04:52
6307,2924,3142.97,2024-08-04 13:15:43
6308,6836,3441.13,2020-09-26 06:48:14
6309,7682,12911.09,2021-06-19 08:45:40
6310,4723,6022.79,2023-10-03 15:15:16
6311,9799,1563.82,2024-08-28 23:58:59
6312,1196,3641.1,2025-01-25 17:21:31
6313,8624,5509.04,2024-10-02 04:45:19
6314,4621,6535.22,2021-05-25 08:37:56
6315,1429,5061.14,2023-08-15 17:04:04
6316,2987,2327.82,2023-03-30 01:02:19
6317,7054,8699.92,2025-04-29 01:52:50
6318,3825,1775.87,2020-12-30 05:35:00
6319,6473,3723.26,2024-12-15 08:03:06
6320,5266,7006.44,2021-05-23 09:30:12
6321,5347,2757.82,2021-05-18 13:43:40
6322,5092,9337.42,2023-07-11 18:44:17
6323,1198,10974.22,2024-10-08 19:07:04
6324,1425,5087.03,2023-11-24 15:55:16
6325,2070,7070.96,2025-03-02 00:52:53
6326,2710,5833.31,2021-04-09 09:37:18
6327,5837,9311.84,2021-12-13 17:25:18
6328,4470,9060.82,2023-08-15 22:49:58
6329,452,7695.72,2021-02-22 13:30:12
6330,3965,8135.87,2022-10-09 22:14:30
6331,3823,4950.51,2023-06-29 21:06:01
6332,480,4733.77,2023-03-18 10:22:52
6333,8094,7033.26,2023-11-18 00:02:59
